source,stratum,arm,method,MAE_2,ProfileMAE,signed_rho_2,validity,not_correctable_at_this_budget
ad_memory_r2,synthetic,H,mle,0.04191468799753776,0.034299667315056084,0.03379710675150327,1.0,False
ad_memory_r2,synthetic,H,plugin,0.14345958366762337,0.20945605715134277,-0.14345958366762337,1.0,False
ad_memory_r2,synthetic,H,qwen_nonthinking,0.21197896120973048,0.16157900504054354,-0.19698882314266933,1.0,False
ad_memory_r2,synthetic,H,qwen_thinking,0.15899381985535832,0.1654106728029805,-0.014144378698224923,1.0,False
ad_memory_r2,synthetic,R,et,0.03311650326157415,0.03157200975317857,-0.005699525488676953,1.0,False
ad_memory_r2,synthetic,R,median,0.42805892266999623,0.29498338300099114,-0.42805892266999623,1.0,False
ad_memory_r2,synthetic,R,mle,0.01884425850617048,0.022595892044479204,-0.008199667400082008,1.0,False
ad_memory_r2,synthetic,R,plugin,0.03333361946291572,0.028553228686207424,-0.001999568898095938,1.0,False
ad_memory_r2,synthetic,R,qwen_nonthinking,0.08009756738987504,0.12524431843085687,0.05896673241288619,1.0,False
ad_memory_r2,synthetic,R,qwen_thinking,0.033327681788297175,0.02854997863247864,-0.002003934253780451,1.0,False
ad_memory_r2,synthetic,S,design,0.04958467211528909,0.040642295042525485,0.04958467211528909,1.0,False
ad_memory_r2,synthetic,S,et,0.017412894397381768,0.030195601742915367,0.014304331719884988,1.0,False
ad_memory_r2,synthetic,S,median,0.42805892266999623,0.29498338300099114,-0.42805892266999623,1.0,False
ad_memory_r2,synthetic,S,mle,0.051914441986277406,0.0387560973196897,0.051914441986277406,1.0,False
ad_memory_r2,synthetic,S,plugin,0.15970270504281772,0.17541318812773019,0.15970270504281772,1.0,False
ad_memory_r2,synthetic,S,qwen_nonthinking,0.14045562130177508,0.23440032873109795,0.14045562130177508,1.0,False
ad_memory_r2,synthetic,S,qwen_thinking,0.08590894075105382,0.08874852248907451,0.08492663437367051,1.0,False
ad_memory_r2,synthetic,S_obs,design,0.04694708940735189,0.04103849963561778,0.0440083428917654,1.0,False
ad_memory_r2,synthetic,S_obs,et,0.026900996812873574,0.0303421936976033,0.024232426344459324,1.0,False
ad_memory_r2,synthetic,S_obs,median,0.42805892266999623,0.29498338300099114,-0.42805892266999623,1.0,False
ad_memory_r2,synthetic,S_obs,mle,0.04225290189521499,0.039000545425367995,0.04214968488396428,1.0,False
ad_memory_r2,synthetic,S_obs,plugin,0.15970270504281772,0.17541318812773019,0.15970270504281772,1.0,False
ad_memory_r2,synthetic,S_obs,qwen_nonthinking,0.11425562130177508,0.1776558842866535,0.11425562130177508,1.0,False
ad_memory_r2,synthetic,S_obs,qwen_thinking,0.07535747168249066,0.08292167809427843,0.07339863670550179,1.0,False
ad_memoryless_r1,synthetic,B,et,0.008342166608942214,0.0023145149388672467,-0.007866671116921506,1.0,False
ad_memoryless_r1,synthetic,B,median,0.2995951408639409,0.12432239464251044,0.2995951408639409,1.0,False
ad_memoryless_r1,synthetic,B,mle,0.009091627353455258,0.0025314112280095656,-0.009091627353455258,1.0,False
ad_memoryless_r1,synthetic,B,plugin,0.050302588559251925,0.01310251752969707,-0.050302588559251925,1.0,False
ad_memoryless_r1,synthetic,B,qwen_nonthinking,0.3496189939436515,0.2919137052825409,0.27645412928015667,1.0,False
ad_memoryless_r1,synthetic,B,qwen_thinking,0.10254449057380974,0.07008729961336228,0.09497389594682333,1.0,False
ad_memoryless_r1,synthetic,H,et,0.009311486374376692,0.002800374566750146,-0.00383676298126933,1.0,False
ad_memoryless_r1,synthetic,H,median,0.2995951408639409,0.12432239464251044,0.2995951408639409,1.0,False
ad_memoryless_r1,synthetic,H,mle,0.011360590804977685,0.0029754217199697147,-0.005865739052501873,1.0,False
ad_memoryless_r1,synthetic,H,plugin,0.029973650281451564,0.007942255494579064,-0.029973650281451564,1.0,False
ad_memoryless_r1,synthetic,H,qwen_nonthinking,0.22390107609285692,0.10702783897989378,0.17510968483571224,1.0,False
ad_memoryless_r1,synthetic,H,qwen_thinking,0.13030579351487614,0.06149516081754353,0.0797185808930599,1.0,False
ad_memoryless_r1,synthetic,R,et,0.013039935176537468,0.003949674567532912,0.0057101958754515085,1.0,False
ad_memoryless_r1,synthetic,R,median,0.2995951408639409,0.12432239464251044,0.2995951408639409,1.0,False
ad_memoryless_r1,synthetic,R,mle,0.014348590935103758,0.004005744463212877,0.0029945766424845136,1.0,False
ad_memoryless_r1,synthetic,R,plugin,0.01473055099840985,0.004209911108101643,0.002535869652088907,1.0,False
ad_memoryless_r1,synthetic,R,qwen_nonthinking,0.26294982490872904,0.12766100147949463,0.24966524039126778,1.0,False
ad_memoryless_r1,synthetic,R,qwen_thinking,0.014730942024663006,0.004210423081250824,0.0025355145324784858,1.0,False
ad_memoryless_r1,synthetic,S,design,0.003998462642250389,0.0012037861213740966,-0.003998462642250389,1.0,False
ad_memoryless_r1,synthetic,S,et,0.004063289522017811,0.001234791185683691,-0.004063289522017811,1.0,False
ad_memoryless_r1,synthetic,S,median,0.2995951408639409,0.12432239464251044,0.2995951408639409,1.0,False
ad_memoryless_r1,synthetic,S,mle,0.004018249702211182,0.001203211881449955,-0.004018249702211182,1.0,False
ad_memoryless_r1,synthetic,S,plugin,0.03799317060182711,0.00997326498189898,0.03799317060182711,1.0,False
ad_memoryless_r1,synthetic,S,qwen_nonthinking,0.5200853104277762,0.2888059839703675,0.50788746261349,1.0,False
ad_memoryless_r1,synthetic,S,qwen_thinking,0.022537467743259196,0.006212450010238173,0.013462556157208464,1.0,False
ad_memoryless_r1,synthetic,S_obs,design,0.006775877340472261,0.0018653875746840098,-0.006775877340472261,1.0,False
ad_memoryless_r1,synthetic,S_obs,et,0.0039277845123995405,0.0010957484821592853,-0.0039277845123995405,1.0,False
ad_memoryless_r1,synthetic,S_obs,median,0.2995951408639409,0.12432239464251044,0.2995951408639409,1.0,False
ad_memoryless_r1,synthetic,S_obs,mle,0.006803815125689255,0.0018784295656952045,-0.006803815125689255,1.0,False
ad_memoryless_r1,synthetic,S_obs,plugin,0.03799317060182711,0.00997326498189898,0.03799317060182711,1.0,False
ad_memoryless_r1,synthetic,S_obs,qwen_nonthinking,0.4683942693531734,0.2545836393439133,0.44399857372460105,1.0,False
ad_memoryless_r1,synthetic,S_obs,qwen_thinking,0.01603597394365148,0.004241527591404028,0.00642026039126779,1.0,False
ad_memoryless_r2,synthetic,B,et,0.02450345723321432,0.006774301105408973,0.016563159680339987,1.0,False
ad_memoryless_r2,synthetic,B,median,0.29286502981190377,0.1216337658178372,0.29286502981190377,1.0,False
ad_memoryless_r2,synthetic,B,mle,0.028029183725391506,0.007628374691531826,0.018323513460998055,1.0,False
ad_memoryless_r2,synthetic,B,plugin,0.05354689945474622,0.014919696315234607,-0.05354689945474622,1.0,False
ad_memoryless_r2,synthetic,B,qwen_nonthinking,0.5242376357056695,0.3681873073314569,0.4831573515614529,1.0,False
ad_memoryless_r2,synthetic,B,qwen_thinking,0.033272191261225034,0.00985101926685431,0.025725240450341785,1.0,False
ad_memoryless_r2,synthetic,H,et,0.013464394904625544,0.004052010667406508,-0.0013240444123615188,1.0,False
ad_memoryless_r2,synthetic,H,median,0.29286502981190377,0.1216337658178372,0.29286502981190377,1.0,False
ad_memoryless_r2,synthetic,H,mle,0.013882572385379531,0.004211621834047893,-0.0025040491841873147,1.0,False
ad_memoryless_r2,synthetic,H,plugin,0.03108684505335979,0.009055548910278688,-0.03108684505335979,1.0,False
ad_memoryless_r2,synthetic,H,qwen_nonthinking,0.144264397087075,0.06756243577715232,0.08949068489478623,1.0,False
ad_memoryless_r2,synthetic,H,qwen_thinking,0.18684359215246918,0.08003055506485578,0.13721399619583086,1.0,False
ad_memoryless_r2,synthetic,R,et,0.021515516135868967,0.006973815453082917,-0.007712661381898055,1.0,False
ad_memoryless_r2,synthetic,R,median,0.29286502981190377,0.1216337658178372,0.29286502981190377,1.0,False
ad_memoryless_r2,synthetic,R,mle,0.02405491225181706,0.007045138767849366,-0.009468778791404764,1.0,False
ad_memoryless_r2,synthetic,R,plugin,0.021893161934631533,0.007096228192344937,-0.01072684210810622,1.0,False
ad_memoryless_r2,synthetic,R,qwen_nonthinking,0.1939043023723361,0.07296508510923466,0.15282401822811956,1.0,False
ad_memoryless_r2,synthetic,R,qwen_thinking,0.02189631429433052,0.007097084202854844,-0.010729931771880443,1.0,False
ad_memoryless_r2,synthetic,S,design,0.000491903725546812,0.0004989759668167984,0.000491903725546812,1.0,False
ad_memoryless_r2,synthetic,S,et,0.001576883308838782,0.0008045596919501024,0.001576883308838782,1.0,False
ad_memoryless_r2,synthetic,S,median,0.29286502981190377,0.1216337658178372,0.29286502981190377,1.0,False
ad_memoryless_r2,synthetic,S,mle,0.0034783876782595196,0.001272991564880929,0.0034783876782595196,1.0,False
ad_memoryless_r2,synthetic,S,plugin,0.061073552388196846,0.01896759867480779,0.061073552388196846,1.0,False
ad_memoryless_r2,synthetic,S,qwen_nonthinking,0.17090430237233614,0.0644076419604164,0.14204624045034178,1.0,False
ad_memoryless_r2,synthetic,S,qwen_thinking,0.03916798718296103,0.01245843184511372,0.038291699580077776,1.0,False
ad_memoryless_r2,synthetic,S_obs,design,0.0010494149859847993,0.000423903603964218,-0.000929548569103727,1.0,False
ad_memoryless_r2,synthetic,S_obs,et,0.003944763152143133,0.001367100829763617,0.003944763152143133,1.0,False
ad_memoryless_r2,synthetic,S_obs,median,0.29286502981190377,0.1216337658178372,0.29286502981190377,1.0,False
ad_memoryless_r2,synthetic,S_obs,mle,0.0014286453090969278,0.0008325645609492095,0.0014286453090969278,1.0,False
ad_memoryless_r2,synthetic,S_obs,plugin,0.061073552388196846,0.01896759867480779,0.061073552388196846,1.0,False
ad_memoryless_r2,synthetic,S_obs,qwen_nonthinking,0.2751532859759639,0.16356787517312243,0.22304624045034174,1.0,False
ad_memoryless_r2,synthetic,S_obs,qwen_thinking,0.021062186398186123,0.006577903612301747,0.019733007539230667,1.0,False
dar_a08_r1,synthetic,B,et,0.024502271824218307,0.046475775556384,-0.01941996018914934,1.0,False
dar_a08_r1,synthetic,B,median,0.42998659366121234,0.3851859201516888,-0.42998659366121234,1.0,False
dar_a08_r1,synthetic,B,mle,0.11024559692294071,0.09823636166836093,0.027346587849962578,1.0,False
dar_a08_r1,synthetic,B,plugin,0.6450321294291675,0.4855062238982881,-0.6450321294291675,1.0,False
dar_a08_r1,synthetic,B,qwen_nonthinking,0.13418219461697722,0.15217218771566599,-0.014472049689440972,1.0,False
dar_a08_r1,synthetic,B,qwen_thinking,0.281088738621049,0.35012894941980677,-0.1930861161227743,1.0,False
dar_a08_r1,synthetic,H,et,0.01827890078544177,0.02608472732686157,-0.002605440519596288,1.0,False
dar_a08_r1,synthetic,H,median,0.42998659366121234,0.3851859201516888,-0.42998659366121234,1.0,False
dar_a08_r1,synthetic,H,mle,0.031991720603983996,0.10373100147179116,0.031991720603983996,1.0,False
dar_a08_r1,synthetic,H,plugin,0.04534272198149484,0.20170453579521228,-0.04534272198149484,1.0,False
dar_a08_r1,synthetic,H,qwen_nonthinking,0.2345893719806763,0.20153381642512075,-0.2200276052449965,1.0,False
dar_a08_r1,synthetic,H,qwen_thinking,0.09790323878536922,0.2013032268806073,0.03744872808833682,1.0,False
dar_a08_r1,synthetic,R,et,0.00853368593507442,0.017410877683327716,-0.0031071636510789555,1.0,False
dar_a08_r1,synthetic,R,median,0.42998659366121234,0.3851859201516888,-0.42998659366121234,1.0,False
dar_a08_r1,synthetic,R,mle,0.022671110697284596,0.020564595614768755,-0.022671110697284596,1.0,False
dar_a08_r1,synthetic,R,plugin,0.009535187418860577,0.019872780111950813,-0.004061269325642325,1.0,False
dar_a08_r1,synthetic,R,qwen_nonthinking,0.08394755003450655,0.14165631469979295,0.02663906142167014,1.0,False
dar_a08_r1,synthetic,R,qwen_thinking,0.010214905452035874,0.02128381349206349,-0.003381605244996508,1.0,False
dar_a08_r1,synthetic,S,design,0.03414052273029541,0.03784567084895255,0.005060074523169329,1.0,False
dar_a08_r1,synthetic,S,et,0.0272449817496118,0.03220368773004858,0.001571112845388282,1.0,False
dar_a08_r1,synthetic,S,median,0.42998659366121234,0.3851859201516888,-0.42998659366121234,1.0,False
dar_a08_r1,synthetic,S,mle,0.033662410834335264,0.040406678440516965,-0.0020274828781454333,1.0,False
dar_a08_r1,synthetic,S,plugin,0.13323762726668376,0.17344857762877028,0.13323762726668376,1.0,False
dar_a08_r1,synthetic,S,qwen_nonthinking,0.1608723947550035,0.21470334713595582,0.1608723947550035,1.0,False
dar_a08_r1,synthetic,S,qwen_thinking,0.0857800638189677,0.09830680826159602,0.042905575206131315,1.0,False
dar_a08_r1,synthetic,S_obs,design,0.04106634805270818,0.03036806056719014,-0.025037253069562542,1.0,False
dar_a08_r1,synthetic,S_obs,et,0.02490079697382234,0.027995836401234556,0.011825206529680221,1.0,False
dar_a08_r1,synthetic,S_obs,median,0.42998659366121234,0.3851859201516888,-0.42998659366121234,1.0,False
dar_a08_r1,synthetic,S_obs,mle,0.03372278630106643,0.029454468447365708,-0.03292842410465487,1.0,False
dar_a08_r1,synthetic,S_obs,plugin,0.13323762726668376,0.17344857762877028,0.13323762726668376,1.0,False
dar_a08_r1,synthetic,S_obs,qwen_nonthinking,0.13905997239475504,0.11987068668046927,0.10818350586611461,1.0,False
dar_a08_r1,synthetic,S_obs,qwen_thinking,0.07618135218771567,0.09435575636300898,0.01712038142167016,1.0,False
dar_a08_r2,synthetic,B,et,0.029660501358155827,0.11758703826190957,-0.029660501358155827,1.0,False
dar_a08_r2,synthetic,B,median,0.4239345825074168,0.39787645418552514,-0.4239345825074168,1.0,False
dar_a08_r2,synthetic,B,mle,0.11994812965475048,0.12012787395087876,0.06755094644625466,1.0,False
dar_a08_r2,synthetic,B,plugin,0.6556785693114263,0.5038333224530177,-0.6556785693114263,1.0,False
dar_a08_r2,synthetic,B,qwen_nonthinking,0.2092110897024192,0.18579453007921215,-0.043420038535645473,1.0,False
dar_a08_r2,synthetic,B,qwen_thinking,0.5063105393301408,0.43350613998089194,-0.48373721456028423,1.0,False
dar_a08_r2,synthetic,H,et,0.035765485055865964,0.036971575673772836,0.035765485055865964,1.0,False
dar_a08_r2,synthetic,H,median,0.4239345825074168,0.39787645418552514,-0.4239345825074168,1.0,False
dar_a08_r2,synthetic,H,mle,0.07426402911430474,0.12921091685449607,0.07426402911430474,1.0,False
dar_a08_r2,synthetic,H,plugin,0.030213329294335216,0.2104151562848587,0.006395533904123396,1.0,False
dar_a08_r2,synthetic,H,qwen_nonthinking,0.4138644829800899,0.3515038535645472,-0.4138644829800899,1.0,False
dar_a08_r2,synthetic,H,qwen_thinking,0.16657700706486833,0.1942021439912938,0.16590588739028048,1.0,False
dar_a08_r2,synthetic,R,et,0.022171486178881872,0.0293275191558654,-0.006136276309945991,1.0,False
dar_a08_r2,synthetic,R,median,0.4239345825074168,0.39787645418552514,-0.4239345825074168,1.0,False
dar_a08_r2,synthetic,R,mle,0.023415834885534264,0.03144580009363613,-0.011477244128072347,1.0,False
dar_a08_r2,synthetic,R,plugin,0.026415916324565598,0.030942274781164666,-0.00932657264562653,1.0,False
dar_a08_r2,synthetic,R,qwen_nonthinking,0.08022885891672019,0.07679276386212802,0.06724662813102118,1.0,False
dar_a08_r2,synthetic,R,qwen_thinking,0.026428679511881808,0.029628651912509803,-0.009318927424534305,1.0,False
dar_a08_r2,synthetic,S,design,0.05025280083347176,0.028471539942603614,-0.05025280083347176,1.0,False
dar_a08_r2,synthetic,S,et,0.027757335269633827,0.022010161673748006,-0.027757335269633827,1.0,False
dar_a08_r2,synthetic,S,median,0.4239345825074168,0.39787645418552514,-0.4239345825074168,1.0,False
dar_a08_r2,synthetic,S,mle,0.03195488251459303,0.02280368323879275,-0.03195488251459303,1.0,False
dar_a08_r2,synthetic,S,plugin,0.11352499818551065,0.15629532514507927,0.11352499818551065,1.0,False
dar_a08_r2,synthetic,S,qwen_nonthinking,0.13811774780560912,0.15073240027117676,0.13429107257546566,1.0,False
dar_a08_r2,synthetic,S,qwen_thinking,0.12555142494846624,0.16340319952475255,0.09879719416276722,1.0,False
dar_a08_r2,synthetic,S_obs,design,0.10886365579616471,0.077082042907214,-0.10886365579616471,1.0,False
dar_a08_r2,synthetic,S_obs,et,0.032206597165897986,0.024775594318064535,-0.032206597165897986,1.0,False
dar_a08_r2,synthetic,S_obs,median,0.4239345825074168,0.39787645418552514,-0.4239345825074168,1.0,False
dar_a08_r2,synthetic,S_obs,mle,0.07376136971604919,0.06495466586373476,-0.07376136971604919,1.0,False
dar_a08_r2,synthetic,S_obs,plugin,0.11352499818551065,0.15629532514507927,0.11352499818551065,1.0,False
dar_a08_r2,synthetic,S_obs,qwen_nonthinking,0.11924155732938686,0.11769073360448232,0.1049894852739101,1.0,False
dar_a08_r2,synthetic,S_obs,qwen_thinking,0.11697475887696118,0.10171491073594925,-0.02969084805945499,1.0,False
dar_a0_r1,synthetic,B,et,0.06667259528315629,0.03839722844962295,-0.005106314179645781,1.0,False
dar_a0_r1,synthetic,B,median,0.03196634940298587,0.034292410348295735,-0.03196634940298587,1.0,False
dar_a0_r1,synthetic,B,mle,0.08632833459365234,0.038072431606262676,-0.019720156210085465,1.0,False
dar_a0_r1,synthetic,B,plugin,0.34397571925206205,0.10929121163932533,-0.34397571925206205,1.0,False
dar_a0_r1,synthetic,B,qwen_nonthinking,0.4976593056798965,0.4846818362677807,0.4976593056798965,1.0,False
dar_a0_r1,synthetic,B,qwen_thinking,0.3397155204367209,0.19761189191963446,0.04433802908415189,1.0,False
dar_a0_r1,synthetic,H,et,0.09112011291843863,0.027368246767965055,-0.09112011291843863,1.0,False
dar_a0_r1,synthetic,H,median,0.03196634940298587,0.034292410348295735,-0.03196634940298587,1.0,False
dar_a0_r1,synthetic,H,mle,0.04218458778855507,0.014078272149868037,-0.04218458778855507,1.0,False
dar_a0_r1,synthetic,H,plugin,0.19633079388163158,0.06941717786694766,-0.19633079388163158,1.0,False
dar_a0_r1,synthetic,H,qwen_nonthinking,0.18831526244238872,0.1564624158625949,0.10243708345767437,1.0,False
dar_a0_r1,synthetic,H,qwen_thinking,0.22556666968400807,0.08524599747173314,-0.08112302765343676,1.0,False
dar_a0_r1,synthetic,R,et,0.03885295381382973,0.014928010271017507,0.02499072006748182,1.0,False
dar_a0_r1,synthetic,R,median,0.03196634940298587,0.034292410348295735,-0.03196634940298587,1.0,False
dar_a0_r1,synthetic,R,mle,0.031722320439511044,0.01239977539410618,0.020139293877713942,1.0,False
dar_a0_r1,synthetic,R,plugin,0.038220417057527566,0.012500687455667672,0.02683212634963078,1.0,False
dar_a0_r1,synthetic,R,qwen_nonthinking,0.31021486123545217,0.24529294737889185,0.31021486123545217,1.0,False
dar_a0_r1,synthetic,R,qwen_thinking,0.038213064856261816,0.012496151919824929,0.026845194568785456,1.0,False
dar_a0_r1,synthetic,S,design,0.012865757740489333,0.008110726252582261,0.011210954293025432,1.0,False
dar_a0_r1,synthetic,S,et,0.012517449691771876,0.008897711061286485,0.012517449691771876,1.0,False
dar_a0_r1,synthetic,S,median,0.03196634940298587,0.034292410348295735,-0.03196634940298587,1.0,False
dar_a0_r1,synthetic,S,mle,0.009691594397221262,0.0073500429398292155,0.009691594397221262,1.0,False
dar_a0_r1,synthetic,S,plugin,0.16898508707540358,0.07230610262581177,0.16898508707540358,1.0,False
dar_a0_r1,synthetic,S,qwen_nonthinking,0.49793708345767435,0.4346735029344474,0.49793708345767435,1.0,False
dar_a0_r1,synthetic,S,qwen_thinking,0.10308614338435514,0.04440744411922745,0.08506764966772001,1.0,False
dar_a0_r1,synthetic,S_obs,design,0.02114681725795925,0.008291700459768096,-0.02114681725795925,1.0,False
dar_a0_r1,synthetic,S_obs,et,0.015769309025742362,0.01110821438888019,5.598624100822125e-05,1.0,False
dar_a0_r1,synthetic,S_obs,median,0.03196634940298587,0.034292410348295735,-0.03196634940298587,1.0,False
dar_a0_r1,synthetic,S_obs,mle,0.022948438787624276,0.008368825600898458,-0.022948438787624276,1.0,False
dar_a0_r1,synthetic,S_obs,plugin,0.16898508707540358,0.07230610262581177,0.16898508707540358,1.0,False
dar_a0_r1,synthetic,S_obs,qwen_nonthinking,0.5216259723465632,0.44327628071222525,0.5216259723465632,1.0,False
dar_a0_r1,synthetic,S_obs,qwen_thinking,0.05335104468400808,0.022916080637902445,0.022154152902118793,1.0,False
dar_a0_r2,synthetic,B,et,0.09237407792824893,0.043077074640496565,-0.06123571108064783,1.0,False
dar_a0_r2,synthetic,B,median,0.04158705152464143,0.03587594360391408,-0.04158705152464143,1.0,False
dar_a0_r2,synthetic,B,mle,0.09256939356745951,0.042385295605471246,-0.09256939356745951,1.0,False
dar_a0_r2,synthetic,B,plugin,0.3608079106155337,0.1143178501902483,-0.3608079106155337,1.0,False
dar_a0_r2,synthetic,B,qwen_nonthinking,0.4906263846928499,0.5433224236320913,0.35903860355824097,1.0,False
dar_a0_r2,synthetic,B,qwen_thinking,0.38033649412554543,0.24638560716683452,0.3110537146693521,1.0,False
dar_a0_r2,synthetic,H,et,0.030686285337967228,0.019575979602578668,-0.01843398860801132,1.0,False
dar_a0_r2,synthetic,H,median,0.04158705152464143,0.03587594360391408,-0.04158705152464143,1.0,False
dar_a0_r2,synthetic,H,mle,0.03683191693782597,0.0183398120465363,0.03683191693782597,1.0,False
dar_a0_r2,synthetic,H,plugin,0.14787461491053303,0.05650620344309501,-0.14787461491053303,1.0,False
dar_a0_r2,synthetic,H,qwen_nonthinking,0.15019805303793218,0.1269838872104733,0.09503860355824101,1.0,False
dar_a0_r2,synthetic,H,qwen_thinking,0.23846396750587445,0.10866350288687479,0.06951602578046323,1.0,False
dar_a0_r2,synthetic,R,et,0.035441712511690725,0.012580534063744831,-0.02845104516624447,1.0,False
dar_a0_r2,synthetic,R,median,0.04158705152464143,0.03587594360391408,-0.04158705152464143,1.0,False
dar_a0_r2,synthetic,R,mle,0.032614512012161666,0.011306394251131724,-0.032614512012161666,1.0,False
dar_a0_r2,synthetic,R,plugin,0.03565978227895835,0.013613914438255497,-0.026711088006588873,1.0,False
dar_a0_r2,synthetic,R,qwen_nonthinking,0.28814971466935213,0.2155105740181269,0.28814971466935213,1.0,False
dar_a0_r2,synthetic,R,qwen_thinking,0.04092039308492782,0.015046808073178918,-0.034952618663981215,1.0,False
dar_a0_r2,synthetic,S,design,0.018669932848414155,0.010454110309254977,0.018669932848414155,1.0,False
dar_a0_r2,synthetic,S,et,0.021996531529392033,0.012537154028451417,0.021996531529392033,1.0,False
dar_a0_r2,synthetic,S,median,0.04158705152464143,0.03587594360391408,-0.04158705152464143,1.0,False
dar_a0_r2,synthetic,S,mle,0.020803120273160263,0.009783789822891608,0.019359357769565988,1.0,False
dar_a0_r2,synthetic,S,plugin,0.19745729597693348,0.07937820228868436,0.19745729597693348,1.0,False
dar_a0_r2,synthetic,S,qwen_nonthinking,0.5238719368915743,0.4889494629070158,0.5238719368915743,1.0,False
dar_a0_r2,synthetic,S,qwen_thinking,0.11996472667244583,0.04883839329695844,0.10643584608164354,1.0,False
dar_a0_r2,synthetic,S_obs,design,0.021815660850613188,0.009077135755740248,-0.0016882751193173506,1.0,False
dar_a0_r2,synthetic,S_obs,et,0.02110513371986063,0.012927366303080978,0.01905675825236312,1.0,False
