stratum,arm,config_id,mock,source,metric,value,MCSE,MCSE_model_repeats,MCSE_sampler,draws,withheld_fallback_only,valid_fraction,limit_fraction,technical_failure_fraction,fence_fraction,other_answer_error_fraction,replacement_fraction,empty_fraction
real,R,sol,False,snap_mathoverflow,extratrees_pooled_AE2,0.04905884860216487,0.0039045087677731,1.9626155733547188e-18,0.0039045087677731,5,False,,,,,,,0.0
real,R,sol,False,sp_highschool2013,extratrees_pooled_AE2,0.0046324981158242795,0.0020681776225814933,0.0,0.0020681776225814933,5,False,,,,,,,0.0
real,R,sol,False,sp_hospital,extratrees_pooled_AE2,0.049404396644187526,0.011037216469507484,0.0,0.011037216469507484,5,False,,,,,,,0.0
real,R,sol,False,copenhagen_bluetooth,median_AE2,0.1567993430755243,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,sol,False,snap_collegemsg,median_AE2,0.3157949930747082,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,sol,False,snap_email_eu,median_AE2,0.21560074628952602,1.3877787807814457e-17,0.0,1.3877787807814457e-17,5,False,,,,,,,0.0
real,R,sol,False,snap_mathoverflow,median_AE2,0.334460623227364,0.0,1.7554167342883506e-17,0.0,5,False,,,,,,,0.0
real,R,sol,False,sp_highschool2013,median_AE2,0.19543570347008538,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,sol,False,sp_hospital,median_AE2,0.1550009593092644,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,deepseek,False,copenhagen_bluetooth,baseline_AE2,0.015608586668310453,0.00503924289093137,0.0,0.00503924289093137,5,False,,,,,,,0.0
real,R,deepseek,False,snap_collegemsg,baseline_AE2,0.010954237027583103,0.0030732261468476843,0.0,0.0030732261468476843,5,False,,,,,,,0.0
real,R,deepseek,False,snap_email_eu,baseline_AE2,0.014918967776533199,0.0050828015006363254,0.0,0.0050828015006363254,5,False,,,,,,,0.0
real,R,deepseek,False,snap_mathoverflow,baseline_AE2,0.004805821899245277,0.0022215197819832147,0.0,0.0022215197819832147,5,False,,,,,,,0.0
real,R,deepseek,False,sp_highschool2013,baseline_AE2,0.011789265613147203,0.00577531580776804,0.0,0.00577531580776804,5,False,,,,,,,0.0
real,R,deepseek,False,sp_hospital,baseline_AE2,0.06025365153553711,0.020703438336502917,0.0,0.020703438336502917,5,False,,,,,,,0.0
real,R,deepseek,False,copenhagen_bluetooth,plugin_AE2,0.015608586668310453,0.00503924289093137,0.0,0.00503924289093137,5,False,,,,,,,0.0
real,R,deepseek,False,snap_collegemsg,plugin_AE2,0.010954237027583103,0.0030732261468476843,0.0,0.0030732261468476843,5,False,,,,,,,0.0
real,R,deepseek,False,snap_email_eu,plugin_AE2,0.014918967776533199,0.0050828015006363254,0.0,0.0050828015006363254,5,False,,,,,,,0.0
real,R,deepseek,False,snap_mathoverflow,plugin_AE2,0.004805821899245277,0.0022215197819832147,0.0,0.0022215197819832147,5,False,,,,,,,0.0
real,R,deepseek,False,sp_highschool2013,plugin_AE2,0.011789265613147203,0.00577531580776804,0.0,0.00577531580776804,5,False,,,,,,,0.0
real,R,deepseek,False,sp_hospital,plugin_AE2,0.06025365153553711,0.020703438336502917,0.0,0.020703438336502917,5,False,,,,,,,0.0
real,R,deepseek,False,copenhagen_bluetooth,extratrees_pooled_AE2,0.017885492938470617,0.0009374171035809097,0.0,0.0009374171035809097,5,False,,,,,,,0.0
real,R,deepseek,False,snap_collegemsg,extratrees_pooled_AE2,0.026228543303251108,0.005783135624628097,0.0,0.005783135624628097,5,False,,,,,,,0.0
real,R,deepseek,False,snap_email_eu,extratrees_pooled_AE2,0.010888455356598903,0.0026453927126796053,0.0,0.0026453927126796053,5,False,,,,,,,0.0
real,R,deepseek,False,snap_mathoverflow,extratrees_pooled_AE2,0.04905884860216487,0.0039045087677731,1.9626155733547188e-18,0.0039045087677731,5,False,,,,,,,0.0
real,R,deepseek,False,sp_highschool2013,extratrees_pooled_AE2,0.0046324981158242795,0.0020681776225814933,0.0,0.0020681776225814933,5,False,,,,,,,0.0
real,R,deepseek,False,sp_hospital,extratrees_pooled_AE2,0.049404396644187526,0.011037216469507484,0.0,0.011037216469507484,5,False,,,,,,,0.0
real,R,deepseek,False,copenhagen_bluetooth,median_AE2,0.1567993430755243,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,deepseek,False,snap_collegemsg,median_AE2,0.3157949930747082,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,deepseek,False,snap_email_eu,median_AE2,0.21560074628952602,1.3877787807814457e-17,0.0,1.3877787807814457e-17,5,False,,,,,,,0.0
real,R,deepseek,False,snap_mathoverflow,median_AE2,0.334460623227364,0.0,1.7554167342883506e-17,0.0,5,False,,,,,,,0.0
real,R,deepseek,False,sp_highschool2013,median_AE2,0.19543570347008538,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,deepseek,False,sp_hospital,median_AE2,0.1550009593092644,0.0,0.0,0.0,5,False,,,,,,,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,AE2,0.015612129930559533,0.005039354109767878,4.220065047256898e-06,0.005039352342780311,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,AE2,0.012850830364310836,0.0032079181094620845,0.0019411903031303782,0.002553922239232703,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,AE2,0.014921478353253614,0.005081994238265786,3.87183562552443e-06,0.0050819927633415155,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,AE2,0.00478600742442522,0.002229149652422437,2.3154119806202894e-05,0.0022290293985569305,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,AE2,0.010737409762805083,0.0054977423315107155,0.0010600054507197364,0.005394586099797586,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,AE2,0.06025309359730757,0.020700507524124986,2.581782416165811e-06,0.020700507363124093,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,ProfileAE,0.007524246664155036,0.0024333661855404976,1.2385399614791063e-06,0.002433365870343109,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,ProfileAE,0.006718802747290073,0.0027693017018728333,0.0027426512424791483,0.0003832702416355265,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,ProfileAE,0.017287080013280207,0.007055763075767227,0.0034553030327597943,0.006151802462137513,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,ProfileAE,0.0019304400711808317,0.0007276797480152312,1.2204761822292474e-05,0.0007275773907017532,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,ProfileAE,0.012520724825254955,0.0030509613322262062,0.0002974326562588589,0.003036428636693164,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,ProfileAE,0.037747243137547556,0.00527328528577851,9.257391451260713e-06,0.005273277159974778,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2,3.5432622490801553e-06,4.542076868749694e-06,4.220065047256898e-06,1.6797360740758234e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2,0.0018965933367277338,0.0019521646578743023,0.001941190303130378,0.0002067052454246923,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2,2.51057672041588e-06,6.858519374890726e-06,3.87183562552443e-06,5.661110924957337e-06,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2,-1.981447482005775e-05,1.953997516855169e-05,2.3154119806202894e-05,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2,-0.0010518558503421205,0.001062141530211882,0.0010600054507197364,6.73281118500042e-05,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2,-5.579382295432348e-07,4.3512369194933236e-06,2.581782416165811e-06,3.5025222747526917e-06,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE,1.2631682493312083e-06,1.4306239592675507e-06,1.2385399614791065e-06,7.160332929757498e-07,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_ProfileAE,0.0027326889284703753,0.0027452054744630883,0.0027426512424791483,0.00011839450641686814,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_ProfileAE,0.006026398484709176,0.0037626850802877573,0.0034553030327597943,0.001489523402038737,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE,-9.90738939280107e-06,9.872783013322634e-06,1.2204761822292474e-05,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_ProfileAE,0.0004719234648994377,0.00023302675785130005,0.0002974326562588589,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_ProfileAE,-2.030397746850404e-05,1.82836677753746e-05,9.257391451260713e-06,1.5766838961516562e-05,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_plugin,3.5432622490801553e-06,4.542076868749694e-06,4.220065047256898e-06,1.6797360740758234e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_plugin,0.0018965933367277338,0.0019521646578743023,0.001941190303130378,0.0002067052454246923,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_plugin,2.51057672041588e-06,6.858519374890726e-06,3.87183562552443e-06,5.661110924957337e-06,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_plugin,-1.981447482005775e-05,1.953997516855169e-05,2.3154119806202894e-05,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_plugin,-0.0010518558503421205,0.001062141530211882,0.0010600054507197364,6.73281118500042e-05,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_plugin,-5.579382295432348e-07,4.3512369194933236e-06,2.581782416165811e-06,3.5025222747526917e-06,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_extratrees,-0.0022733630079110815,0.004521041162228971,4.220065047256898e-06,0.0045210391926657385,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_extratrees,-0.013377712938940278,0.00862488030598495,0.001941190303130378,0.008403590928858904,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_extratrees,0.004033022996654712,0.003293296411791683,3.87183562552443e-06,0.003293294135786973,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_extratrees,-0.04427284117773964,0.004214873099797635,2.3154119806202894e-05,0.0042148095015236125,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_extratrees,0.006104911646980804,0.0058581039990248185,0.0010600054507197364,0.005761403553634741,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_extratrees,0.010848696953120048,0.015603959236585386,2.581782416165811e-06,0.015603959022998552,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_median,-0.14118721314496468,0.00503935410976788,4.220065047256898e-06,0.0050393523427803115,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_median,-0.3029441627103974,0.003207918109462083,0.0019411903031303773,0.0025539222392327024,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_median,-0.20067926793627244,0.005081994238265784,3.87183562552443e-06,0.005081992763341514,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_median,-0.3296746158029388,0.002229149652422448,2.3154119806201915e-05,0.0022290293985569413,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_median,-0.18469829370728028,0.005497742331510716,0.0010600054507197364,0.005394586099797587,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_median,-0.09474786571195688,0.020700507524124986,2.581782416165811e-06,0.020700507363124093,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,shrink_plugin_AE2,0.015610358299435,0.005039297988916989,2.1100325236262822e-06,0.005039297547165235,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,shrink_plugin_AE2,0.011379891116741965,0.0029969978076961022,0.00044822479902169505,0.002963290466504626,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,shrink_plugin_AE2,0.014920223064893424,0.005082396728561899,1.9359178127620876e-06,0.005082396359860073,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,shrink_plugin_AE2,0.004795914661835247,0.0022253165403289285,1.1577059903101445e-05,0.0022252864256867054,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,shrink_plugin_AE2,0.01126333768797615,0.005613170721973452,0.0005300027253598699,0.005588092936336248,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,shrink_plugin_AE2,0.060253372566422346,0.02070197286785854,1.2908912080829055e-06,0.020701972827611166,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,shrink_median_AE2,0.08387501962416094,0.00375334195812783,2.110032523626289e-06,0.0037533413650247165,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,shrink_median_AE2,0.15466872838511633,0.0026588194975857337,0.0014931517028967099,0.0021999588889064967,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,shrink_median_AE2,0.10246785229482946,0.0036418922239834467,1.935917812762215e-06,0.0036418917094462487,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,shrink_median_AE2,0.16693718587110543,0.0016286230563421747,1.1577059903101865e-05,0.0016285819080824047,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,shrink_median_AE2,0.09406357614205536,0.0033798828654917085,0.0005300027253598699,0.003338069096881542,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,shrink_median_AE2,0.08205631564790115,0.018133974965312123,1.2908912080829055e-06,0.018133974919365217,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,signed_rho2,-0.010950696172797666,0.00750668391625565,4.220065047256898e-06,0.007506682730049423,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,signed_rho2,-0.006457536304475601,0.00531763899517147,0.0029863034057934132,0.004399917777813002,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,signed_rho2,0.01066504169986715,0.007283784447966894,3.87183562552443e-06,0.007283783418892498,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,signed_rho2,-0.0005862514851531414,0.0032572461126843546,2.3154119806202894e-05,0.0032571638161648145,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,signed_rho2,0.007308551185974569,0.006759765730983418,0.0010600054507197364,0.006676138193763086,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,signed_rho2,-0.009111671986537891,0.036267949930624245,2.581782416165811e-06,0.03626794983873043,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,baseline_AE2,0.015608586668310453,0.00503924289093137,0.0,0.00503924289093137,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,baseline_AE2,0.010954237027583103,0.0030732261468476843,0.0,0.0030732261468476843,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,baseline_AE2,0.014918967776533199,0.0050828015006363254,0.0,0.0050828015006363254,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,baseline_AE2,0.004805821899245277,0.0022215197819832147,0.0,0.0022215197819832147,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,baseline_AE2,0.011789265613147203,0.00577531580776804,0.0,0.00577531580776804,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,baseline_AE2,0.06025365153553711,0.020703438336502917,0.0,0.020703438336502917,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,plugin_AE2,0.015608586668310453,0.00503924289093137,0.0,0.00503924289093137,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,plugin_AE2,0.010954237027583103,0.0030732261468476843,0.0,0.0030732261468476843,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,plugin_AE2,0.014918967776533199,0.0050828015006363254,0.0,0.0050828015006363254,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,plugin_AE2,0.004805821899245277,0.0022215197819832147,0.0,0.0022215197819832147,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,plugin_AE2,0.011789265613147203,0.00577531580776804,0.0,0.00577531580776804,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,plugin_AE2,0.06025365153553711,0.020703438336502917,0.0,0.020703438336502917,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,extratrees_pooled_AE2,0.017885492938470617,0.0009374171035809097,0.0,0.0009374171035809097,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,extratrees_pooled_AE2,0.026228543303251108,0.005783135624628097,0.0,0.005783135624628097,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,extratrees_pooled_AE2,0.010888455356598903,0.0026453927126796053,0.0,0.0026453927126796053,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,extratrees_pooled_AE2,0.04905884860216487,0.0039045087677731,1.9626155733547188e-18,0.0039045087677731,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,extratrees_pooled_AE2,0.0046324981158242795,0.0020681776225814933,0.0,0.0020681776225814933,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,extratrees_pooled_AE2,0.049404396644187526,0.011037216469507484,0.0,0.011037216469507484,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,median_AE2,0.1567993430755243,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,median_AE2,0.3157949930747082,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,median_AE2,0.21560074628952602,1.3877787807814457e-17,0.0,1.3877787807814457e-17,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,median_AE2,0.334460623227364,0.0,1.7554167342883506e-17,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,median_AE2,0.19543570347008538,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,median_AE2,0.1550009593092644,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.2,0.0,0.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_hospital,AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_hospital,ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_hospital,delta_AE2,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE,,,,,5,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0
