case_id,instance_id,group_id,strategy,coverage,delta_i
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,recent_history_k20,0.0388784506431565,0.5182440357380222
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,time_agnostic_t,0.0520306402659343,0.5146504793563618
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,time_respecting,0.0266657031362913,0.4802331351829201
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,event_sample_then_full_history,0.0014317729083665,-0.19792568855014717
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,node_panel_full_history,0.009711155378486,0.08579783430381041
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,recent_history_k20,0.0140687250996015,0.1499003984063745
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,time_agnostic_t,0.0473730079681274,0.1472722775128134
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,time_respecting,0.0235931274900398,0.1235151741319682
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,event_sample_then_full_history,0.002925796812749,-0.2585230884970755
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss2|b2500,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,node_panel_full_history,0.0021787848605577,0.03570183551508255
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,recent_history_k20,0.0184262948207171,0.5263389011521482
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_agnostic_t,0.0465014940239043,0.5325846046870084
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_respecting,0.024340139442231,0.4962791099030986
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0079739980636855,-0.0845732433469295
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,node_panel_full_history,0.0076122689987552,0.002482231325447004
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,recent_history_k20,0.0033991893013309,0.1375497995580432
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,time_agnostic_t,0.0039417828987265,0.1368465245775258
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,time_respecting,0.002957667060313,0.1404460740877152
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0070856340365771,-0.2922770844637366
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,node_panel_full_history,0.0063036609109188,0.0022376834687528047
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,recent_history_k20,0.003473662932346,0.363669827225901
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_agnostic_t,0.0039364633536539,0.3662814740948219
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_respecting,0.0028938325194429,0.3633601704382242
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,event_sample_then_full_history,0.0036094877964936,-0.08873119546890601
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,node_panel_full_history,0.0046407700240632,-0.1098952166329272
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,recent_history_k20,0.0402200068752148,0.1194495127118021
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,time_agnostic_t,0.124785149535923,0.14523181122137338
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,time_respecting,0.0529391543485733,0.13313027639256578
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,event_sample_then_full_history,0.0027500859401856,-0.3941861464420763
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,node_panel_full_history,0.0073908559642488,0.07819757448815634
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,recent_history_k20,0.0553454795462358,0.4812020523156877
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_agnostic_t,0.127363355104847,0.5230709385781667
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_respecting,0.057408044001375,0.5103797218213968
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,event_sample_then_full_history,0.0658472344161545,0.016798361135498985
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,node_panel_full_history,0.0430201931518876,0.04809087814230169
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,recent_history_k20,0.1545215100965759,0.11604078537792328
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,time_agnostic_t,0.5013169446883231,0.12035936522189708
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,time_respecting,0.1747146619841966,0.1451065688406916
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,event_sample_then_full_history,0.0588235294117647,-0.09394205443371373
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,node_panel_full_history,0.0359964881474978,0.01126362448874707
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,recent_history_k20,0.2071992976294995,0.46734051576613456
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,time_agnostic_t,0.5004389815627743,0.4653928499915284
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,time_respecting,0.1633011413520632,0.45645114088004
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0724043715846994,-0.06416469051792278
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,node_panel_full_history,0.0837887067395264,0.013255325888968106
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,recent_history_k20,0.1270491803278688,0.0805570245020271
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,time_agnostic_t,0.296448087431694,0.09796613868533491
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,time_respecting,0.1215846994535519,0.0981559935326743
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0664845173041894,-0.21396935898395592
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,node_panel_full_history,0.2030965391621129,0.054720363971999614
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,recent_history_k20,0.1393442622950819,0.2197310618236365
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_agnostic_t,0.302367941712204,0.2428923343647815
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_respecting,0.1247723132969034,0.2472345206280829
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,event_sample_then_full_history,0.0080557893471203,-0.05890111783274321
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,node_panel_full_history,0.0139473367800889,-0.056842445676284103
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,recent_history_k20,0.0501382710111819,0.1308694537696764
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,time_agnostic_t,0.0895755681135024,0.14736954228946458
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,time_respecting,0.0447276662258025,0.1500541060478538
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,event_sample_then_full_history,0.0108212095707586,-0.2962900618545683
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,node_panel_full_history,0.0069736683900444,-0.05529389327219281
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,recent_history_k20,0.0608392449200432,0.5106049754752516
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,time_agnostic_t,0.0906576890705783,0.5388705629612289
controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,time_respecting,0.0489359143922087,0.530955365390859
dar__dcsbm__n1500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,event_sample_then_full_history,0.2884851187158622,-0.1470714841588997
dar__dcsbm__n1500__f0__a0.1__c0.15|node_panel_full_history|ss0|b2500,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,node_panel_full_history,0.0974250362278452,-0.007307426140727491
dar__dcsbm__n1500__f0__a0.1__c0.15|recent_history_k20|ws0|b800,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,recent_history_k20,0.0632036562256158,0.3035764663602512
dar__dcsbm__n1500__f0__a0.1__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,time_agnostic_t,0.0763571508193066,0.3108087942738443
dar__dcsbm__n1500__f0__a0.1__c0.15|time_respecting|ws0|b800,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,time_respecting,0.0558466168766023,0.3211181026643626
dar__dcsbm__n1500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,event_sample_then_full_history,0.3185207277065314,-0.10846958003956442
dar__dcsbm__n1500__f0__a0.9__c0.15|node_panel_full_history|ss0|b2500,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,node_panel_full_history,0.0969281240679988,-0.020973181307210487
dar__dcsbm__n1500__f0__a0.9__c0.15|recent_history_k20|ws0|b800,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,recent_history_k20,0.1461377870563674,0.7028886711260706
dar__dcsbm__n1500__f0__a0.9__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,time_agnostic_t,0.1622427676707426,0.6463910720864547
dar__dcsbm__n1500__f0__a0.9__c0.15|time_respecting|ws0|b800,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,time_respecting,0.1410677005666567,0.803095772994302
dar__dcsbm__n500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,event_sample_then_full_history,1.0,0.0018628912071534942
dar__dcsbm__n500__f0__a0.1__c0.15|node_panel_full_history|ss0|b2500,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,node_panel_full_history,0.3282414307004471,-0.008468225546434005
dar__dcsbm__n500__f0__a0.1__c0.15|recent_history_k20|ws0|b800,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,recent_history_k20,0.1870342771982116,0.2805618064255646
dar__dcsbm__n500__f0__a0.1__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,time_agnostic_t,0.2369597615499254,0.3012213067888911
dar__dcsbm__n500__f0__a0.1__c0.15|time_respecting|ws0|b800,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,time_respecting,0.1594634873323397,0.2960047077175927
dar__dcsbm__n500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,event_sample_then_full_history,1.0,0.0
dar__dcsbm__n500__f0__a0.9__c0.15|node_panel_full_history|ss0|b2500,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,node_panel_full_history,0.3377960865087538,-0.0008885735098339564
dar__dcsbm__n500__f0__a0.9__c0.15|recent_history_k20|ws0|b800,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,recent_history_k20,0.3892893923789907,0.5621679499125432
dar__dcsbm__n500__f0__a0.9__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,time_agnostic_t,0.0020597322348094,-0.14418125643666324
dar__dcsbm__n500__f0__a0.9__c0.15|time_respecting|ws0|b800,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,time_respecting,0.3738414006179196,0.6905294873649896
real__snap_bitcoin_otc|event_sample_then_full_history|ss0|b9600,real__snap_bitcoin_otc,real::snap_bitcoin_otc,event_sample_then_full_history,0.2523729759910664,-0.004882965301762902
real__snap_bitcoin_otc|node_panel_full_history|ss0|b2500,real__snap_bitcoin_otc,real::snap_bitcoin_otc,node_panel_full_history,0.0673739065698864,0.012368986327174999
real__snap_bitcoin_otc|recent_history_k20|ws0|b800,real__snap_bitcoin_otc,real::snap_bitcoin_otc,recent_history_k20,0.0286152987158012,0.0247999255536943
real__snap_bitcoin_otc|time_agnostic_t|ws0|b800,real__snap_bitcoin_otc,real::snap_bitcoin_otc,time_agnostic_t,0.0318723245858924,0.0247999255536943
real__snap_bitcoin_otc|time_respecting|ws0|b800,real__snap_bitcoin_otc,real::snap_bitcoin_otc,time_respecting,0.022287362739624,0.0247999255536943
real__snap_collegemsg|event_sample_then_full_history|ss0|b9600,real__snap_collegemsg,real::snap_collegemsg,event_sample_then_full_history,0.0445151033386327,-0.1534439328556976
real__snap_collegemsg|node_panel_full_history|ss0|b2500,real__snap_collegemsg,real::snap_collegemsg,node_panel_full_history,0.0376499494146553,0.018596598589824292
real__snap_collegemsg|recent_history_k20|ws0|b800,real__snap_collegemsg,real::snap_collegemsg,recent_history_k20,0.0392397745338921,0.09936633238550689
real__snap_collegemsg|time_agnostic_t|ws0|b800,real__snap_collegemsg,real::snap_collegemsg,time_agnostic_t,0.0518861107096401,0.1016568159776418
real__snap_collegemsg|time_respecting|ws0|b800,real__snap_collegemsg,real::snap_collegemsg,time_respecting,0.0267379679144385,0.057103627691862995
