model,case_id,instance_id,group_id,strategy,coverage,seed_slot,delta_i,rho_W5_k2,direction_only,hidden,mechanism,mechanism_direction,metadata_only,mismatched,Delta_i
codex-gpt-5.6-sol,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,time_agnostic_t,0.0520306402659343,0,0.5146504793563618,0.5479838126896951,0.473,0.033333,0.4545,0.83945,,,0.421167
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,event_sample_then_full_history,0.0014317729083665,0,-0.19792568855014717,0.1499003984063745,,0.347826,0.11994,,,,-0.22788600000000003
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,time_agnostic_t,0.0473730079681274,0,0.1472722775128134,0.1499003984063745,,0.00211,0.10296,,,,0.10085
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,event_sample_then_full_history,0.002925796812749,0,-0.2585230884970755,0.5499875498007968,0.4043,0.808511,0.797811,0.797811,,,-0.010699999999999932
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss2|b2500,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,node_panel_full_history,0.0021787848605577,2,0.03570183551508255,0.5499875498007968,0.514286,0.514286,0.514286,0.514286,,,0.0
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,recent_history_k20,0.0184262948207171,0,0.5263389011521482,0.5499875498007968,0.052,0.023649,0.05,0.086,,,0.026351000000000003
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_agnostic_t,0.0465014940239043,0,0.5325846046870084,0.5499875498007968,0.0174,0.017403,0.431,0.477,,,0.413597
codex-gpt-5.6-sol,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_respecting,0.024340139442231,0,0.4962791099030986,0.5499875498007968,0.1024,0.05370844,0.112,0.11,,,0.05829156
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0079739980636855,0,-0.0845732433469295,0.1422446352387943,,0.226818,0.1275,,,,-0.09931799999999999
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,time_agnostic_t,0.0039417828987265,0,0.1368465245775258,0.1422446352387943,,0.005398,0.1484,,,,0.14300200000000002
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0070856340365771,0,-0.2922770844637366,0.37438958220293,0.545,0.666667,0.364114,0.364114,,,-0.302553
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,node_panel_full_history,0.0063036609109188,0,0.0022376834687528047,0.37438958220293,0.372152,0.372152,0.372152,0.372152,,,0.0
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,recent_history_k20,0.003473662932346,0,0.363669827225901,0.37438958220293,0.0872,0.01072,0.0867,0.2,,,0.07597999999999999
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_agnostic_t,0.0039364633536539,0,0.3662814740948219,0.37438958220293,0.21,0.0081081081,0.203,0.194,,,0.1948918919
codex-gpt-5.6-sol,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_respecting,0.0028938325194429,0,0.3633601704382242,0.37438958220293,0.011029,0.0110294,0.011029,0.1189,,,-3.999999999993592e-07
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,event_sample_then_full_history,0.0036094877964936,0,-0.08873119546890601,0.149364042626332,,0.238095,0.2296,,,,-0.008495000000000003
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,time_agnostic_t,0.124785149535923,0,0.14523181122137338,0.149364042626332,,0.004132,0.085,,,,0.08086800000000001
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,event_sample_then_full_history,0.0027500859401856,0,-0.3941861464420763,0.5433138535579237,0.46875,0.9375,0.996113,0.996113,,,0.058613000000000026
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,node_panel_full_history,0.0073908559642488,0,0.07819757448815634,0.5433138535579237,0.4651,0.4651162791,0.465116,0.465116,,,-2.7910000000019863e-07
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,recent_history_k20,0.0553454795462358,0,0.4812020523156877,0.5433138535579237,0.092,0.025244,0.125,0.3,,,0.099756
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_agnostic_t,0.127363355104847,0,0.5230709385781667,0.5433138535579237,0.1612,0.020243,0.44368,0.503,,,0.423437
codex-gpt-5.6-sol,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_respecting,0.057408044001375,0,0.5103797218213968,0.5433138535579237,0.15,0.032934,0.08,0.131,,,0.047066000000000004
codex-gpt-5.6-sol,controlled__sp_hospital__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,event_sample_then_full_history,0.0658472344161545,0,0.016798361135498985,0.1501316944688323,,0.133333,0.117702,,,,-0.015631000000000006
codex-gpt-5.6-sol,controlled__sp_hospital__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,time_agnostic_t,0.5013169446883231,0,0.12035936522189708,0.1501316944688323,,0.029772,0.167162,,,,0.13739
codex-gpt-5.6-sol,controlled__sp_hospital__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,event_sample_then_full_history,0.0588235294117647,0,-0.09394205443371373,0.5478489903424056,,0.641791,0.778935,,,,0.13714400000000004
codex-gpt-5.6-sol,controlled__sp_hospital__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,time_agnostic_t,0.5004389815627743,0,0.4653928499915284,0.5478489903424056,,0.082456,0.416,,,,0.33354399999999995
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0724043715846994,0,-0.06416469051792278,0.1056466302367941,,0.1698113208,0.11697,,,,-0.052841320799999994
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,time_agnostic_t,0.296448087431694,0,0.09796613868533491,0.1056466302367941,,0.00768049,0.071,,,,0.06331951
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0664845173041894,0,-0.21396935898395592,0.2654826958105646,0.4591,0.479452,0.247378,0.247378,,,-0.232074
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,node_panel_full_history,0.2030965391621129,0,0.054720363971999614,0.2654826958105646,0.210762,0.210762,0.210762,0.210762,,,0.0
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,recent_history_k20,0.1393442622950819,0,0.2197310618236365,0.2654826958105646,0.17,0.04575,0.0457516339869281,0.18,,,1.6339869281026265e-06
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_agnostic_t,0.302367941712204,0,0.2428923343647815,0.2654826958105646,0.03067,0.0225903614,0.2035,0.23,,,0.18090963859999998
codex-gpt-5.6-sol,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_respecting,0.1247723132969034,0,0.2472345206280829,0.2654826958105646,0.16,0.018248,0.018248,0.12,,,0.0
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,event_sample_then_full_history,0.0080557893471203,0,-0.05890111783274321,0.1500541060478538,,0.208955,0.334852,,,,0.12589699999999998
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,time_agnostic_t,0.0895755681135024,0,0.14736954228946458,0.1500541060478538,,0.002684564,0.07367,,,,0.070985436
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,event_sample_then_full_history,0.0108212095707586,0,-0.2962900618545683,0.5481543825898761,0.774,0.8444444444,0.773805,0.773805,,,-0.07063944440000003
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,node_panel_full_history,0.0069736683900444,0,-0.05529389327219281,0.5481543825898761,0.603448,0.596491,0.603448,0.603448,,,0.006956999999999991
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,recent_history_k20,0.0608392449200432,0,0.5106049754752516,0.5481543825898761,0.226,0.037549,0.145,0.29,,,0.10745099999999999
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,time_agnostic_t,0.0906576890705783,0,0.5388705629612289,0.5481543825898761,0.009284,0.009284,0.345,0.358,,,0.33571599999999996
codex-gpt-5.6-sol,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_primaryschool__bursty__contiguous__rho0.55__r0,real::sp_primaryschool,time_respecting,0.0489359143922087,0,0.530955365390859,0.5481543825898761,0.0952,0.0172413793,0.017199,0.39,,,-4.2379300000002645e-05
codex-gpt-5.6-sol,dar__dcsbm__n1500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,event_sample_then_full_history,0.2884851187158622,0,-0.1470714841588997,0.337086166536618,0.2955,0.484158,0.295533,0.2955,,,-0.188625
codex-gpt-5.6-sol,dar__dcsbm__n1500__f0__a0.1__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n1500__f0__a0.1__c0.15,dar::dcsbm::n1500::f0,time_agnostic_t,0.0763571508193066,0,0.3108087942738443,0.337086166536618,,0.026277,0.299,,,,0.272723
codex-gpt-5.6-sol,dar__dcsbm__n1500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,event_sample_then_full_history,0.3185207277065314,0,-0.10846958003956442,0.8559498956158664,,0.964419,0.867292,,,,-0.09712700000000007
codex-gpt-5.6-sol,dar__dcsbm__n1500__f0__a0.9__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n1500__f0__a0.9__c0.15,dar::dcsbm::n1500::f0,time_agnostic_t,0.1622427676707426,0,0.6463910720864547,0.8559498956158664,,0.209559,0.823,,,,0.6134409999999999
codex-gpt-5.6-sol,dar__dcsbm__n500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,event_sample_then_full_history,1.0,0,0.0018628912071534942,0.3263785394932936,,0.324516,0.159731,,,,-0.16478500000000001
codex-gpt-5.6-sol,dar__dcsbm__n500__f0__a0.1__c0.15|time_agnostic_t|ws0|b800,dar__dcsbm__n500__f0__a0.1__c0.15,dar::dcsbm::n500::f0,time_agnostic_t,0.2369597615499254,0,0.3012213067888911,0.3263785394932936,,0.025157,0.1945,,,,0.16934300000000002
codex-gpt-5.6-sol,dar__dcsbm__n500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,dar__dcsbm__n500__f0__a0.9__c0.15,dar::dcsbm::n500::f0,event_sample_then_full_history,1.0,0,0.0,0.8558187435633368,,0.855819,0.585174,,,,-0.270645
