stratum,arm,config_id,mock,source,metric,value,MCSE,MCSE_model_repeats,MCSE_sampler,draws,withheld_fallback_only,valid_fraction,limit_fraction,technical_failure_fraction,fence_fraction,other_answer_error_fraction,replacement_fraction,empty_fraction
real,R,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE,6.818208223955165e-06,6.583328638805131e-06,6.401974521800111e-06,1.534580785991426e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_ProfileAE,-3.6373659287289538e-06,3.0309756388955995e-06,1.6115037835651103e-06,2.567073991752852e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_ProfileAE,0.0009188325847833345,0.0011144907978612602,0.0010781126130792467,0.00028242332063210926,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_plugin,1.065522638440027e-06,1.168555863065009e-06,3.1184041502749135e-06,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_plugin,0.0005701805021758155,0.0004509162875574598,0.0004773528177033229,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_plugin,1.8643767790149646e-06,3.6015831045176698e-06,2.909753712375094e-06,2.1224359100021123e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_plugin,1.5575240120857536e-06,1.0732258095187773e-06,3.771236166332025e-07,1.0047842634091799e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_plugin,-3.85434416671678e-06,3.888078917912703e-06,1.952775802117092e-06,3.3621160507310216e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_plugin,3.297520486245098e-06,2.450209679969602e-06,1.3662601021305768e-06,2.0339274345814025e-06,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_extratrees,-0.008383754861090035,0.002854264648084104,3.1184041502749135e-06,0.0028542629445897643,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_extratrees,-0.05357328880243165,0.007859071570907915,0.0004773528177033229,0.007844561188752605,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_extratrees,0.01330810767199434,0.00562049448457309,2.909753712375094e-06,0.005620493731377151,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_extratrees,-0.01653969612646058,0.004506630930326295,3.771236166332025e-07,0.004506630914547077,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_extratrees,-0.01122566255714957,0.008733825375837742,1.952775802117092e-06,0.00873382515752943,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_extratrees,-0.006167220251676875,0.012100093534397324,1.3662601021305768e-06,0.012100093457262933,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_median,-0.15095734742608374,0.0015394643792155794,3.1184041502749135e-06,0.0015394612208266777,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_median,-0.3095439646505623,0.0031272808608500025,0.0004773528177033233,0.0030906342180965756,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,delta_AE2_vs_median,-0.19350149130944638,0.005853672435028777,2.909753712375094e-06,0.005853671711836005,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_median,-0.3299280571362721,0.00124167364567344,3.7712361663418386e-07,0.0012416735884030672,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_median,-0.1705725132328904,0.00816435381451896,1.952775802117092e-06,0.00816435358098343,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,delta_AE2_vs_median,-0.11289176504529021,0.005589015333804925,1.3662601021305768e-06,0.005589015166810689,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,shrink_plugin_AE2,0.00584146288812124,0.001539661718509547,1.5592020751362504e-06,0.0015396609290141319,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,shrink_plugin_AE2,0.005792502705505052,0.003213530023276925,7.175206557818325e-05,0.00321272887925319,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,shrink_plugin_AE2,0.022098322791690196,0.005854065752518719,1.4548768561879923e-06,0.0058540655717326815,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,shrink_plugin_AE2,0.004531787329085845,0.0012411791160828805,1.8856180831676481e-07,0.0012411791017595828,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,shrink_plugin_AE2,0.024865117409278267,0.008164321065832635,9.763879010568405e-07,0.00816432100744852,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,shrink_plugin_AE2,0.04210754550373113,0.005589995878098874,6.831300510677262e-07,0.005589995836357639,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,shrink_median_AE2,0.0779481490808276,0.0016354132763446794,1.5592020751393753e-06,0.0016354125330733306,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,shrink_median_AE2,0.1565758097184497,0.002042222710403766,0.0004109548042195275,0.002000447386905688,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,shrink_median_AE2,0.11500095229482947,0.00511154107263379,1.4548768561871019e-06,0.005111540865585986,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,shrink_median_AE2,0.16555743987110544,0.0009847959709728966,1.8856180831463866e-07,0.0009847959529206518,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,shrink_median_AE2,0.09325674280872205,0.007094006934534403,9.763879010602517e-07,0.007094006867341535,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,shrink_median_AE2,0.07980626531456785,0.010830702946741527,6.831300510633924e-07,0.010830702925197834,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,signed_rho2,0.0009030449138690037,0.0032708265526893605,3.1184041502749135e-06,0.003270825066146663,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,signed_rho2,-0.002643373637808934,0.004084445420807524,0.0008219096084390566,0.004000894773811368,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,signed_rho2,-0.014401158300132848,0.010223082145267582,2.909753712375094e-06,0.010223081731171974,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,signed_rho2,-0.0033457434851531438,0.001969591941945787,3.771236166332025e-07,0.0019695919058412975,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,signed_rho2,0.008922217852641239,0.01418801386906881,1.952775802117092e-06,0.014188013734683074,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,signed_rho2,-0.004611571319871225,0.02166140589348305,1.3662601021305768e-06,0.021661405850395665,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,baseline_AE2,0.005840930126802024,0.0015398592542097231,0.0,0.0015398592542097231,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,baseline_AE2,0.0056808479219702555,0.0032459681847508337,0.0,0.0032459681847508337,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,baseline_AE2,0.022097390603300692,0.005854459597495737,0.0,0.005854459597495737,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,baseline_AE2,0.0045310085670798,0.0012406846214680924,0.0,0.0012406846214680924,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,baseline_AE2,0.02486704458136163,0.008164288779919903,0.0,0.008164288779919903,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,baseline_AE2,0.04210589674348801,0.0055909765188723575,0.0,0.0055909765188723575,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,plugin_AE2,0.005840930126802024,0.0015398592542097231,0.0,0.0015398592542097231,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,plugin_AE2,0.0056808479219702555,0.0032459681847508337,0.0,0.0032459681847508337,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,plugin_AE2,0.022097390603300692,0.005854459597495737,0.0,0.005854459597495737,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,plugin_AE2,0.0045310085670798,0.0012406846214680924,0.0,0.0012406846214680924,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,plugin_AE2,0.02486704458136163,0.008164288779919903,0.0,0.008164288779919903,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,plugin_AE2,0.04210589674348801,0.0055909765188723575,0.0,0.0055909765188723575,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,extratrees_pooled_AE2,0.014225750510530499,0.0015634797975703355,0.0,0.0015634797975703355,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,extratrees_pooled_AE2,0.059824317226577724,0.005299673236523668,9.813077866773594e-19,0.005299673236523668,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,extratrees_pooled_AE2,0.008791147308085367,0.0031927727364864144,0.0,0.0031927727364864144,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,extratrees_pooled_AE2,0.021072262217552474,0.003353600781885933,0.0,0.003353600781885933,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,extratrees_pooled_AE2,0.036088852794344484,0.011378987228927868,0.0,0.011378987228927868,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,extratrees_pooled_AE2,0.04827641451565111,0.010098393524598894,0.0,0.010098393524598894,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,copenhagen_bluetooth,median_AE2,0.1567993430755243,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_collegemsg,median_AE2,0.3157949930747082,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_email_eu,median_AE2,0.21560074628952602,1.3877787807814457e-17,0.0,1.3877787807814457e-17,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,snap_mathoverflow,median_AE2,0.334460623227364,0.0,1.7554167342883506e-17,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_highschool2013,median_AE2,0.19543570347008538,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_thinking,False,sp_hospital,median_AE2,0.1550009593092644,0.0,0.0,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,AE2,0.47974097824720224,0.011352924243950933,0.013291601358251253,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,AE2,0.4602837596955244,0.06604712122585073,0.06482797749943049,0.012631530214330963,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,AE2,0.3989395750332005,0.017570492941924587,0.01346600658448277,0.01128666863555799,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,AE2,0.7422827231815136,0.0215187256954392,0.019697715603592205,0.00866346094557802,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,AE2,0.4601046178526413,0.013980144650340514,0.009938701010583716,0.009831920802501753,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,sp_hospital,AE2,0.43420602868012875,0.018690461025168255,0.0071802197428460085,0.017256238807393052,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,ProfileAE,0.4720610021375581,0.039589311829218626,0.036817639944883906,0.014552491195668146,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,ProfileAE,0.2731185142361613,0.06159472761592992,0.051426587203546155,0.03390009732547478,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,ProfileAE,0.36885993525896416,0.014938299025584467,0.028697657666707847,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,ProfileAE,0.48189998989286437,0.029636571814042344,0.024546299789038127,0.016607394604680047,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,ProfileAE,0.4594521427752951,0.04886775788969512,0.02476642338810978,0.04212697513146118,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,sp_hospital,ProfileAE,0.4245813579163009,0.028075295585660746,0.01624551220081,0.022897719440056804,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2,0.4739000481204003,0.0117429325839404,0.013291601358251252,0.0,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_collegemsg,delta_AE2,0.45460291177355405,0.06709299948926611,0.06482797749943049,0.017285945557012405,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_email_eu,delta_AE2,0.37684218442989975,0.02019599141981831,0.01346600658448277,0.015051403127152013,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,snap_mathoverflow,delta_AE2,0.7377517146144338,0.0209648649014104,0.019697715603592205,0.007178130699171618,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
real,R,qwen_nonthinking,False,sp_highschool2013,delta_AE2,0.43523757327127954,0.015169485142306567,0.009938701010583716,0.011460170230187767,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
