stratum,arm,config_id,mock,complete,planned,started,terminal,valid_answers,invalid_terminal,not_started,in_progress,empty_skips,technical_failures,limit_hits,fenced_valid,accuracy_condition,valid_fraction,valid_fraction_MCSE,AE2,AE2_MCSE,sources_with_valid_answers,ProfileAE,ProfileAE_MCSE,signed_rho2,signed_rho2_MCSE,budget_matched,budget_matched_MCSE,baseline_AE2_all,baseline_AE2_all_MCSE,baseline_AE2_matched,baseline_AE2_matched_MCSE,delta_AE2_vs_baseline,delta_AE2_vs_baseline_MCSE,baseline_ProfileAE_all,baseline_ProfileAE_all_MCSE,baseline_ProfileAE_matched,baseline_ProfileAE_matched_MCSE,delta_ProfileAE_vs_baseline,delta_ProfileAE_vs_baseline_MCSE,plugin_AE2_all,plugin_AE2_all_MCSE,plugin_AE2_matched,plugin_AE2_matched_MCSE,delta_AE2_vs_plugin,delta_AE2_vs_plugin_MCSE,plugin_ProfileAE_all,plugin_ProfileAE_all_MCSE,plugin_ProfileAE_matched,plugin_ProfileAE_matched_MCSE,delta_ProfileAE_vs_plugin,delta_ProfileAE_vs_plugin_MCSE,extratrees_AE2_all,extratrees_AE2_all_MCSE,extratrees_AE2_matched,extratrees_AE2_matched_MCSE,delta_AE2_vs_extratrees,delta_AE2_vs_extratrees_MCSE,extratrees_ProfileAE_all,extratrees_ProfileAE_all_MCSE,extratrees_ProfileAE_matched,extratrees_ProfileAE_matched_MCSE,delta_ProfileAE_vs_extratrees,delta_ProfileAE_vs_extratrees_MCSE,median_AE2_all,median_AE2_all_MCSE,median_AE2_matched,median_AE2_matched_MCSE,delta_AE2_vs_median,delta_AE2_vs_median_MCSE,median_ProfileAE_all,median_ProfileAE_all_MCSE,median_ProfileAE_matched,median_ProfileAE_matched_MCSE,delta_ProfileAE_vs_median,delta_ProfileAE_vs_median_MCSE,numeric_model_estimate
real,R,qwen_thinking,False,True,90,90,90,90,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.018945289702880175,0.002452687395015939,6,0.012617717824788724,0.0012189683524425478,-0.004359783347187099,0.005280106625402459,1.0,0.0,0.017520519757333736,0.0020182232367739494,0.017520519757333736,0.0020182232367739494,0.001424769945546439,0.0011454544472369898,0.012095031892409536,0.0009851988185987654,0.012095031892409536,0.0009851988185987654,0.0005226859323791904,0.0003701127946804377,0.017520519757333736,0.0020182232367739494,0.017520519757333736,0.0020182232367739494,0.001424769945546439,0.0011454544472369898,0.012095031892409536,0.0009851988185987654,0.012095031892409536,0.0009851988185987654,0.0005226859323791904,0.0003701127946804377,0.03008902376885894,0.0026327801207566815,0.03008902376885894,0.0026327801207566815,-0.011143734065978765,0.0027231503667910846,0.02070070890849619,0.0011555984537240294,0.02070070890849619,0.0011555984537240294,-0.008082991083707462,0.0012407693705528153,0.22884872807441203,1.090341985197066e-17,0.22884872807441203,1.090341985197066e-17,-0.20990343837153191,0.002452687395015939,0.11163162364697654,1.7239820508661617e-18,0.11163162364697654,1.7239820508661617e-18,-0.09901390582218779,0.0012189683524425482,True
dar_a0,S,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.4284915449583482,0.015865756276403034,2,0.35922772669951897,0.012681049947767647,0.4284915449583482,0.015865756276403034,1.0,0.0,0.030308304123164286,0.010008045172174993,0.030308304123164286,0.010008045172174993,0.39818324083518397,0.01738892416800666,0.01150232918678997,0.002925033534930138,0.01150232918678997,0.002925033534930138,0.347725397512729,0.012813977275761123,0.18928331426229728,0.009947752624207646,0.18928331426229728,0.009947752624207646,0.23920823069605104,0.017977591585299605,0.06955474764259464,0.003658948959351479,0.06955474764259464,0.003658948959351479,0.2896729790569243,0.012761461889645286,0.029978072975330984,0.009296715351747685,0.029978072975330984,0.009296715351747685,0.39851347198301734,0.01786461455131269,0.0191880017382223,0.0024400752180147737,0.0191880017382223,0.0024400752180147737,0.3400397249612966,0.012573333820707657,0.03568966568008969,0.0,0.03568966568008969,0.0,0.3928018792782586,0.015865756276403038,0.03539440336303026,0.0,0.03539440336303026,0.0,0.3238333233364887,0.012681049947767645,True
dar_a0,H,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.02861359073058149,0.007795270317469135,2,0.02225100555954594,0.006768559482686725,-0.011343939902667376,0.011070127254526146,1.0,0.0,0.018805731583373442,0.007109547493126651,0.018805731583373442,0.007109547493126651,0.009807859147208046,0.004978766030962879,0.019987858292522108,0.0019315264440657592,0.019987858292522108,0.0019315264440657592,0.0022631472670238315,0.006541636814033392,0.01936753757889692,0.006985089247096052,0.01936753757889692,0.006985089247096052,0.009246053151684567,0.00598822817136439,0.011974121260638383,0.0024869338272712873,0.011974121260638383,0.0024869338272712873,0.010276884298907553,0.006158494847190519,0.022947875498473144,0.008711062603814275,0.022947875498473144,0.008711062603814275,0.005665715232108346,0.005866114401626565,0.01863614525503563,0.0020079471265158494,0.01863614525503563,0.0020079471265158494,0.0036148603045103086,0.006909237660913012,0.03568966568008969,0.0,0.03568966568008969,0.0,-0.007076074949508201,0.007795270317469135,0.03539440336303026,0.0,0.03539440336303026,0.0,-0.013143397803484322,0.006768559482686725,True
dar_a0,H,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.4574915449583482,0.015851743682566203,2,0.40831106003285234,0.020213959697858965,0.4574915449583482,0.015851743682566203,1.0,0.0,0.018805731583373442,0.007109547493126651,0.018805731583373442,0.007109547493126651,0.43868581337497486,0.016055831126163857,0.019987858292522108,0.0019315264440657592,0.019987858292522108,0.0019315264440657592,0.38832320174033014,0.01927541976314534,0.01936753757889692,0.006985089247096052,0.01936753757889692,0.006985089247096052,0.43812400737945134,0.017333026181956705,0.011974121260638383,0.0024869338272712873,0.011974121260638383,0.0024869338272712873,0.3963369387722139,0.021319265935168624,0.022947875498473144,0.008711062603814275,0.022947875498473144,0.008711062603814275,0.4345436694598751,0.016069116061882254,0.01863614525503563,0.0020079471265158494,0.01863614525503563,0.0020079471265158494,0.3896749147778166,0.019360252340710968,0.03568966568008969,0.0,0.03568966568008969,0.0,0.4218018792782586,0.015851743682566206,0.03539440336303026,0.0,0.03539440336303026,0.0,0.372916656669822,0.02021395969785897,True
dar_a0,B,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.26056698485041474,0.02320614829484901,2,0.10840151456693446,0.0187382641270017,-0.1322570659892936,0.04520655585696283,1.0,0.0,0.07186872742454894,0.015471951721924811,0.07186872742454894,0.015471951721924811,0.18869825742586577,0.02817154744084832,0.0296202745256869,0.004532669526610285,0.0296202745256869,0.004532669526610285,0.07878124004124756,0.021458825160010443,0.35209788374776174,0.0014194254296115,0.35209788374776174,0.0014194254296115,-0.09153089889734706,0.02351902179773779,0.11118808012191413,0.00040333875138533947,0.11118808012191413,0.00040333875138533947,-0.0027865655549796434,0.018584397456063103,0.06334846302462654,0.013723070088535887,0.06334846302462654,0.013723070088535887,0.19721852182578814,0.02841634450457709,0.03369173278858232,0.008168138882610304,0.03369173278858232,0.008168138882610304,0.07470978177835215,0.023522641076275896,0.03568966568008969,0.0,0.03568966568008969,0.0,0.22487731917032502,0.02320614829484901,0.03539440336303026,0.0,0.03539440336303026,0.0,0.07300711120390421,0.0187382641270017,True
dar_a0,B,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.510158211625015,0.02926981759803471,2,0.5429360600328523,0.058048037458451406,0.510158211625015,0.02926981759803471,1.0,0.0,0.07186872742454894,0.015471951721924811,0.07186872742454894,0.015471951721924811,0.43828948420046593,0.03133662730142546,0.0296202745256869,0.004532669526610285,0.0296202745256869,0.004532669526610285,0.5133157855071654,0.05846680423045466,0.35209788374776174,0.0014194254296115,0.35209788374776174,0.0014194254296115,0.1580603278772532,0.029093201896790613,0.11118808012191413,0.00040333875138533947,0.11118808012191413,0.00040333875138533947,0.43174797991093816,0.05786648370144795,0.06334846302462654,0.013723070088535887,0.06334846302462654,0.013723070088535887,0.44680974860038836,0.028103222575673936,0.03369173278858232,0.008168138882610304,0.03369173278858232,0.008168138882610304,0.5092443272442699,0.060597264382891494,0.03568966568008969,0.0,0.03568966568008969,0.0,0.47446854594492527,0.029269817598034705,0.03539440336303026,0.0,0.03539440336303026,0.0,0.507541656669822,0.058048037458451406,True
dar_a08,R,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.019063156407668064,0.0032160688281090907,2,0.02890431810229302,0.004759339328203701,0.004574559807229154,0.007530026849949013,1.0,0.0,0.01906987463512454,0.003215409408331093,0.01906987463512454,0.003215409408331093,-6.718227456477729e-06,3.6815171861130125e-06,0.02719206702559295,0.004661595751468534,0.02719206702559295,0.004661595751468534,0.0017122510767000692,0.0010972851408535746,0.01906987463512454,0.003215409408331093,0.01906987463512454,0.003215409408331093,-6.718227456477729e-06,3.6815171861130125e-06,0.02719206702559295,0.004661595751468534,0.02719206702559295,0.004661595751468534,0.0017122510767000692,0.0010972851408535746,0.018112403637404552,0.005612714621369128,0.018112403637404552,0.005612714621369128,0.0009507527702635118,0.00485212925459877,0.023143615980796894,0.005567310796457658,0.023143615980796894,0.005567310796457658,0.005760702121496127,0.001967490991079812,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.39674445738502223,0.0032160688281090907,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.36127367127687776,0.004759339328203697,True
dar_a08,R,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.10165174879799271,0.010585120788721253,2,0.09061422036627786,0.011299994770483126,0.08957359684574764,0.013911066737593411,1.0,0.0,0.01906987463512454,0.003215409408331093,0.01906987463512454,0.003215409408331093,0.08258187416286819,0.009541993896814618,0.02719206702559295,0.004661595751468534,0.02719206702559295,0.004661595751468534,0.0634221533406849,0.011426285179564028,0.01906987463512454,0.003215409408331093,0.01906987463512454,0.003215409408331093,0.08258187416286819,0.009541993896814618,0.02719206702559295,0.004661595751468534,0.02719206702559295,0.004661595751468534,0.0634221533406849,0.011426285179564028,0.018112403637404552,0.005612714621369128,0.018112403637404552,0.005612714621369128,0.08353934516058818,0.00964758211052232,0.023143615980796894,0.005567310796457658,0.023143615980796894,0.005567310796457658,0.06747060438548098,0.012310814686513823,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.31415586499469755,0.010585120788721253,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.29956376901289294,0.011299994770483126,True
dar_a08,S,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.09544752467998244,0.013389003730094294,2,0.0988922958625474,0.010814999013532636,0.039973842663578354,0.023540113477640078,1.0,0.0,0.04797829569004092,0.00785606405636876,0.04797829569004092,0.00785606405636876,0.047469228989941506,0.010198292301013974,0.04334727747778232,0.007249727623013669,0.04334727747778232,0.007249727623013669,0.05554501838476508,0.008305667674219662,0.1385327648266787,0.006294479512728063,0.1385327648266787,0.006294479512728063,-0.04308524014669628,0.015098654070843449,0.17328798323316935,0.00964130572821803,0.17328798323316935,0.00964130572821803,-0.074395687370622,0.011396840078841104,0.02736172591132171,0.006506493534841733,0.02736172591132171,0.006506493534841733,0.06808579876866071,0.012625590094560494,0.02951572013144313,0.008660708263268696,0.02951572013144313,0.008660708263268696,0.06937657573110428,0.008420643296085299,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.32036008911270786,0.013389003730094292,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.29128569351662337,0.010814999013532639,True
dar_a08,S,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.11132514329340555,0.017712272243703805,2,0.11733803477976348,0.021512759066555285,0.05577359684574766,0.02698917478463459,1.0,0.0,0.04797829569004092,0.00785606405636876,0.04797829569004092,0.00785606405636876,0.06334684760336462,0.021026828987329122,0.04334727747778232,0.007249727623013669,0.04334727747778232,0.007249727623013669,0.0739907573019812,0.019046267610591652,0.1385327648266787,0.006294479512728063,0.1385327648266787,0.006294479512728063,-0.027207621533273142,0.020272773802661192,0.17328798323316935,0.00964130572821803,0.17328798323316935,0.00964130572821803,-0.05594994845340587,0.023015073196246398,0.02736172591132171,0.006506493534841733,0.02736172591132171,0.006506493534841733,0.08396341738208385,0.01585706923397294,0.02951572013144313,0.008660708263268696,0.02951572013144313,0.008660708263268696,0.08782231464832038,0.01843664138074243,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.30448247049928473,0.017712272243703805,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.27283995459940724,0.021512759066555285,True
dar_a08,H,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.03262486014386921,0.0058414764681967634,2,0.20514265009552266,0.0069953937573183494,-0.002534836487585672,0.012241050413465342,1.0,0.0,0.032668614407242544,0.005398648412022012,0.032668614407242544,0.005398648412022012,-4.375426337334116e-05,0.0024607924295923294,0.07872482450148788,0.004966272973808235,0.07872482450148788,0.004966272973808235,0.12641782559403475,0.005507163588233356,0.03158165788550342,0.006485565348256267,0.03158165788550342,0.006485565348256267,0.001043202258365783,0.003012366275277952,0.21849498347486462,0.004127986494562724,0.21849498347486462,0.004127986494562724,-0.013352333379341979,0.005172389826100745,0.019678361568726134,0.00291435316221765,0.019678361568726134,0.00291435316221765,0.012946498575143073,0.0065087514293620885,0.018371704673505344,0.005239680037796181,0.018371704673505344,0.005239680037796181,0.18677094542201728,0.005837839190387121,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.38318275364882115,0.005841476468196759,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.18503533928364815,0.006995393757318349,True
dar_a08,H,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.1024126728218702,0.01294433754733867,2,0.11958776465943177,0.02076475487730133,0.099706930179081,0.014140171301806934,1.0,0.0,0.032668614407242544,0.005398648412022012,0.032668614407242544,0.005398648412022012,0.06974405841462764,0.016981426047997832,0.07872482450148788,0.004966272973808235,0.07872482450148788,0.004966272973808235,0.0408629401579439,0.02013390952841758,0.03158165788550342,0.006485565348256267,0.03158165788550342,0.006485565348256267,0.07083101493636679,0.01783293694600061,0.21849498347486462,0.004127986494562724,0.21849498347486462,0.004127986494562724,-0.09890721881543284,0.020016652782612,0.019678361568726134,0.00291435316221765,0.019678361568726134,0.00291435316221765,0.08273431125314407,0.013807022016090858,0.018371704673505344,0.005239680037796181,0.018371704673505344,0.005239680037796181,0.10121605998592642,0.02340016226609356,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.3133949409708201,0.01294433754733867,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.270590224719739,0.020764754877301332,True
dar_a08,B,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.41325945297045547,0.05081886407030881,2,0.39578468996830396,0.022776887644037395,-0.3575157364875857,0.07060032662931998,1.0,0.0,0.1630174612136444,0.022159843834078527,0.1630174612136444,0.022159843834078527,0.25024199175681094,0.052848356766473654,0.17313430384375086,0.02226753009347539,0.17313430384375086,0.02226753009347539,0.22265038612455307,0.029384697349696735,0.6340396961169243,0.004322044607999893,0.6340396961169243,0.004322044607999893,-0.22078024314646888,0.050705289498032664,0.49232420131967053,0.0011691074889930478,0.49232420131967053,0.0011691074889930478,-0.09653951135136657,0.02246100116485398,0.02290468969016557,0.004627849528112766,0.02290468969016557,0.004627849528112766,0.3903547632802898,0.0526791609419332,0.0646087345411459,0.01306273919606355,0.0646087345411459,0.01306273919606355,0.33117595542715805,0.024329575629681247,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.0025481608222349475,0.05081886407030881,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,0.005606700589133141,0.022776887644037395,True
dar_a08,B,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.17127845623937904,0.019096747979246497,2,0.1772963692098466,0.02573024271080872,0.07137359684574765,0.04587967354335081,1.0,0.0,0.1630174612136444,0.022159843834078527,0.1630174612136444,0.022159843834078527,0.00826099502573464,0.01907946748618762,0.17313430384375086,0.02226753009347539,0.17313430384375086,0.02226753009347539,0.0041620653660957765,0.031778259129672845,0.6340396961169243,0.004322044607999893,0.6340396961169243,0.004322044607999893,-0.46276123987754525,0.022108164555082875,0.49232420131967053,0.0011691074889930478,0.49232420131967053,0.0011691074889930478,-0.3150278321098239,0.02623358053679253,0.02290468969016557,0.004627849528112766,0.02290468969016557,0.004627849528112766,0.14837376654921353,0.020982645101883617,0.0646087345411459,0.01306273919606355,0.0646087345411459,0.01306273919606355,0.11268763466870074,0.033859552950939745,0.41580761379269027,4.1375569220787883e-17,0.41580761379269027,4.1375569220787883e-17,-0.24452915755331125,0.019096747979246497,0.3901779893791707,1.850371707708594e-17,0.3901779893791707,1.850371707708594e-17,-0.21288162016932416,0.02573024271080872,True
ad_memoryless,R,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.009108880020427666,0.0017112163326645907,2,0.002817989901870087,0.0005178087018595241,0.004316402420290692,0.003587698755553564,1.0,0.0,0.009177892820648344,0.0017188952549730878,0.009177892820648344,0.0017188952549730878,-6.901280022067862e-05,7.149469353699615e-05,0.002652377330174465,0.0004702078761470982,0.002652377330174465,0.0004702078761470982,0.00016561257169562252,0.0001189095992918233,0.009177892820648344,0.0017188952549730878,0.009177892820648344,0.0017188952549730878,-6.901280022067862e-05,7.149469353699615e-05,0.002652377330174465,0.0004702078761470982,0.002652377330174465,0.0004702078761470982,0.00016561257169562252,0.0001189095992918233,0.007609613645044743,0.0020206231171071365,0.007609613645044743,0.0020206231171071365,0.001499266375382922,0.0006417751358086658,0.0021344816535815484,0.0005472569897099994,0.0021344816535815484,0.0005472569897099994,0.0006835082482885391,0.00017760417808209683,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,-0.29912236094499245,0.0017112163326645914,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,-0.12362607983825236,0.0005178087018595234,True
ad_memoryless,R,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.4156319420724132,0.051195417146341515,2,0.20495560378945127,0.03836233928622208,0.4127457849371914,0.052735187493740836,1.0,0.0,0.009177892820648344,0.0017188952549730878,0.009177892820648344,0.0017188952549730878,0.40645404925176487,0.05071938169289342,0.002652377330174465,0.0004702078761470982,0.002652377330174465,0.0004702078761470982,0.20230322645927679,0.0381181941707485,0.009177892820648344,0.0017188952549730878,0.009177892820648344,0.0017188952549730878,0.40645404925176487,0.05071938169289342,0.002652377330174465,0.0004702078761470982,0.002652377330174465,0.0004702078761470982,0.20230322645927679,0.0381181941707485,0.007609613645044743,0.0020206231171071365,0.007609613645044743,0.0020206231171071365,0.4080223284273684,0.050633550316453196,0.0021344816535815484,0.0005472569897099994,0.0021344816535815484,0.0005472569897099994,0.20282112213586972,0.038063376285049556,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,0.10740070110699312,0.051195417146341515,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,0.07851153404932883,0.03836233928622208,True
ad_memoryless,S,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.019964397148356253,0.0034100674874865786,2,0.005546478541528626,0.0009161725094773125,0.016268961443197047,0.004160367280409684,1.0,0.0,0.004300670925982936,0.0015095362534513512,0.004300670925982936,0.0015095362534513512,0.015663726222373317,0.0033737905764118113,0.0012707398534088409,0.00039292918125823545,0.0012707398534088409,0.00039292918125823545,0.004275738688119785,0.0009401671584954608,0.045443993141608116,0.0030009374873074353,0.045443993141608116,0.0030009374873074353,-0.025479595993251863,0.003845350741062358,0.012318274555971898,0.0007525350474417398,0.012318274555971898,0.0007525350474417398,-0.006771796014443271,0.0010663062691751114,0.006040694968537673,0.0017707032059521394,0.006040694968537673,0.0017707032059521394,0.013923702179818582,0.004039201101121132,0.0017901871988928698,0.0005150209554552174,0.0017901871988928698,0.0005150209554552174,0.003756291342635756,0.0011372428589501839,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,-0.2882668438170639,0.0034100674874865773,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,-0.1208975911985938,0.0009161725094773122,True
ad_memoryless,S,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.580912451603858,0.042760313895532205,2,0.31715555924998934,0.03844711013558467,0.580912451603858,0.042760313895532205,1.0,0.0,0.004300670925982936,0.0015095362534513512,0.004300670925982936,0.0015095362534513512,0.5766117806778752,0.04286461031782553,0.0012707398534088409,0.00039292918125823545,0.0012707398534088409,0.00039292918125823545,0.31588481939658053,0.038352614028371514,0.045443993141608116,0.0030009374873074353,0.045443993141608116,0.0030009374873074353,0.53546845846225,0.04325994251501836,0.012318274555971898,0.0007525350474417398,0.012318274555971898,0.0007525350474417398,0.3048372846940174,0.03828768761684275,0.006040694968537673,0.0017707032059521394,0.006040694968537673,0.0017707032059521394,0.5748717566353204,0.04304236842035859,0.0017901871988928698,0.0005150209554552174,0.0017901871988928698,0.0005150209554552174,0.31536537205109644,0.038529076782521085,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,0.272681210638438,0.0427603138955322,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,0.19071148950986688,0.038447110135584675,True
ad_memoryless,H,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.004385581885983516,0.0006151628262388554,2,0.0013822398350816496,0.00014653587315753108,-0.0006406886512752175,0.0015833667426940578,1.0,0.0,0.004314286685131275,0.0006118878210741962,0.004314286685131275,0.0006118878210741962,7.129520085224101e-05,7.136730197601102e-05,0.0013554802553195318,0.00014500342644778263,0.0013554802553195318,0.00014500342644778263,2.675957976211761e-05,2.1224455388380666e-05,0.004314286685131275,0.0006118878210741962,0.004314286685131275,0.0006118878210741962,7.129520085224101e-05,7.136730197601102e-05,0.0013554802553195318,0.00014500342644778263,0.0013554802553195318,0.00014500342644778263,2.675957976211761e-05,2.1224455388380666e-05,0.0034805273967409935,0.0009042247119501275,0.0034805273967409935,0.0009042247119501275,0.0009050544892425226,0.0007079682046416644,0.0010099560819778442,0.0002499103824053328,0.0010099560819778442,0.0002499103824053328,0.0003722837531038051,0.0001833789083303598,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,-0.3038456590794366,0.0006151628262388582,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,-0.12506182990504078,0.00014653587315752983,True
ad_memoryless,H,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.2061531185660918,0.03732239336763603,2,0.10661509129558416,0.02824876562225769,0.18187911827052478,0.03843169987855801,1.0,0.0,0.004314286685131275,0.0006118878210741962,0.004314286685131275,0.0006118878210741962,0.20183883188096058,0.037106051889675126,0.0013554802553195318,0.00014500342644778263,0.0013554802553195318,0.00014500342644778263,0.10525961104026464,0.02820605377887324,0.004314286685131275,0.0006118878210741962,0.004314286685131275,0.0006118878210741962,0.20183883188096058,0.037106051889675126,0.0013554802553195318,0.00014500342644778263,0.0013554802553195318,0.00014500342644778263,0.10525961104026464,0.02820605377887324,0.0034805273967409935,0.0009042247119501275,0.0034805273967409935,0.0009042247119501275,0.20267259116935082,0.03674172184010399,0.0010099560819778442,0.0002499103824053328,0.0010099560819778442,0.0002499103824053328,0.10560513521360632,0.028099364527068738,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,-0.10207812239932831,0.03732239336763603,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,-0.01982897844453826,0.028248765622257685,True
ad_memoryless,B,qwen_thinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.10419019512356295,0.038897460853309564,2,0.0463367386724196,0.021882724542084973,0.08724515620719148,0.04160118192027758,1.0,0.0,0.025113290314073937,0.006780883925642241,0.025113290314073937,0.006780883925642241,0.07907690480948902,0.03461659404467387,0.006738321225711811,0.001759582991995362,0.006738321225711811,0.001759582991995362,0.039598417446707786,0.021027275231611794,0.0402891150977361,0.001001200738305381,0.0402891150977361,0.001001200738305381,0.06390108002582687,0.0397113224658243,0.010636499092075907,0.0002503001845763453,0.010636499092075907,0.0002503001845763453,0.03570023958034368,0.02206418354300319,0.016226527648250895,0.0053896838170730925,0.016226527648250895,0.0053896838170730925,0.08796366747531205,0.03576119176965757,0.004549724250836156,0.0015102890824401916,0.004549724250836156,0.0015102890824401916,0.04178701442158345,0.021226423257050854,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,-0.20404104584185717,0.03889746085330958,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,-0.08010733106770285,0.02188272454208497,True
ad_memoryless,B,qwen_nonthinking,False,True,30,30,30,30,0,0,0,0,0,0,0,valid answers only; no imputation; equal source weights,1.0,0.0,0.7310224516038579,0.049813969370493295,2,0.5213448978389791,0.057821109537750714,0.7310224516038579,0.049813969370493295,1.0,0.0,0.025113290314073937,0.006780883925642241,0.025113290314073937,0.006780883925642241,0.7059091612897841,0.051175540218223375,0.006738321225711811,0.001759582991995362,0.006738321225711811,0.001759582991995362,0.5146065766132673,0.05851854298637507,0.0402891150977361,0.001001200738305381,0.0402891150977361,0.001001200738305381,0.6907333365061219,0.049465260259374075,0.010636499092075907,0.0002503001845763453,0.010636499092075907,0.0002503001845763453,0.5107083987469032,0.057650436673852994,0.016226527648250895,0.0053896838170730925,0.016226527648250895,0.0053896838170730925,0.7147959239556072,0.05180392573887388,0.004549724250836156,0.0015102890824401916,0.004549724250836156,0.0015102890824401916,0.516795173588143,0.05865819451487909,0.3082312409654201,1.3084103822364792e-17,0.3082312409654201,1.3084103822364792e-17,0.422791210638438,0.049813969370493295,0.12644406974012246,1.4628472785736255e-17,0.12644406974012246,1.4628472785736255e-17,0.3949008280988566,0.05782110953775072,True
