case_id,instance_id,group_id,strategy,coverage,rho_W5_k2,oracle__seen_label_rho_k2,est__plugin_rho_k2,selection,censoring,total_bias
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0,real::snap_bitcoin_otc,node_panel_full_history,0.0702121719709659,0.1262795458775358,0.1285619615639496,0.1285619615639496,0.0022824156864138245,0.0,0.0022824156864138245
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0,real::snap_bitcoin_otc,recent_history_k20,0.0283826540107947,0.1262795458775358,0.1672131147540983,0.0032786885245901,0.04093356887656252,-0.1639344262295082,-0.12300085735294569
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0,real::snap_bitcoin_otc,time_agnostic_t,0.0319188535268937,0.1262795458775358,0.129737609329446,0.0058309037900874,0.003458063451910215,-0.1239067055393586,-0.12044864208744839
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.15__r0,real::snap_bitcoin_otc,time_respecting,0.0213567839195979,0.1262795458775358,0.3333333333333333,0.037037037037037,0.20705378745579753,-0.29629629629629634,-0.08924250884049878
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,event_sample_then_full_history,0.2499069421179973,0.4872975991066443,0.585179668590579,0.585179668590579,0.09788206948393474,0.0,0.09788206948393474
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,node_panel_full_history,0.068071840684906,0.4872975991066443,0.4750512645249487,0.4750512645249487,-0.01224633458169555,0.0,-0.01224633458169555
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,recent_history_k20,0.0274520751907686,0.4872975991066443,0.6135593220338983,0.0508474576271186,0.12626172292725402,-0.5627118644067797,-0.43645014147952566
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,time_agnostic_t,0.0300111669458403,0.4872975991066443,0.5457364341085271,0.0573643410852713,0.05843883500188285,-0.4883720930232558,-0.42993325802137294
controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_bitcoin_otc__bursty__contiguous__rho0.55__r0,real::snap_bitcoin_otc,time_respecting,0.021217197096594,0.4872975991066443,0.5548245614035088,0.0350877192982456,0.0675269622968645,-0.5197368421052632,-0.45220987980839866
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,event_sample_then_full_history,0.0445151033386327,0.1481427952016187,0.1931818181818181,0.1931818181818181,0.045039022980199406,0.0,0.045039022980199406
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,node_panel_full_history,0.0371440959676253,0.1481427952016187,0.103112840466926,0.103112840466926,-0.04502995473469269,0.0,-0.04502995473469269
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,recent_history_k20,0.0344702991761815,0.1481427952016187,0.1781970649895178,0.010482180293501,0.0300542697878991,-0.16771488469601678,-0.13766061490811768
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,time_agnostic_t,0.0522474346003757,0.1481427952016187,0.1479944674965422,0.0096818810511756,-0.00014832770507650084,-0.1383125864453666,-0.1384609141504431
controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.15__r0,real::snap_collegemsg,time_respecting,0.0273160861396155,0.1481427952016187,0.6772486772486772,0.0767195767195767,0.5291058820470586,-0.6005291005291005,-0.07142321848204199
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,event_sample_then_full_history,0.0437201907790143,0.5479838126896951,0.7586776859504132,0.7586776859504132,0.2106938732607181,0.0,0.2106938732607181
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,node_panel_full_history,0.0409018644312762,0.5479838126896951,0.549469964664311,0.549469964664311,0.0014861519746158791,0.0,0.0014861519746158791
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,recent_history_k20,0.0388784506431565,0.5479838126896951,0.6988847583643123,0.0297397769516728,0.1509009456746172,-0.6691449814126395,-0.5182440357380222
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,time_agnostic_t,0.0520306402659343,0.5479838126896951,0.5555555555555556,0.0333333333333333,0.007571742865860487,-0.5222222222222223,-0.5146504793563618
controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_collegemsg__bursty__contiguous__rho0.55__r0,real::snap_collegemsg,time_respecting,0.0266657031362913,0.5479838126896951,0.948509485094851,0.067750677506775,0.4005256724051559,-0.880758807588076,-0.4802331351829201
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,event_sample_then_full_history,0.0014317729083665,0.1499003984063745,0.3478260869565217,0.3478260869565217,0.19792568855014717,0.0,0.19792568855014717
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,node_panel_full_history,0.009711155378486,0.1499003984063745,0.0641025641025641,0.0641025641025641,-0.08579783430381041,0.0,-0.08579783430381041
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,recent_history_k20,0.0140687250996015,0.1499003984063745,0.2743362831858407,0.0,0.12443588477946618,-0.2743362831858407,-0.1499003984063745
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,time_agnostic_t,0.0473730079681274,0.1499003984063745,0.1629434954007884,0.0026281208935611,0.013043096994413889,-0.1603153745072273,-0.1472722775128134
controlled__snap_email_eu__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.15__r0,real::snap_email_eu,time_respecting,0.0235931274900398,0.1499003984063745,0.4195250659630606,0.0263852242744063,0.2696246675566861,-0.3931398416886543,-0.1235151741319682
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,event_sample_then_full_history,0.002925796812749,0.5499875498007968,0.8085106382978723,0.8085106382978723,0.2585230884970755,0.0,0.2585230884970755
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss2|b2500,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,node_panel_full_history,0.0021787848605577,0.5499875498007968,0.5142857142857142,0.5142857142857142,-0.03570183551508255,0.0,-0.03570183551508255
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,recent_history_k20,0.0184262948207171,0.5499875498007968,0.8108108108108109,0.0236486486486486,0.2608232610100141,-0.7871621621621623,-0.5263389011521482
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_agnostic_t,0.0465014940239043,0.5499875498007968,0.5662650602409639,0.0174029451137884,0.01627751044016712,-0.5488621151271755,-0.5325846046870084
controlled__snap_email_eu__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_email_eu__bursty__contiguous__rho0.55__r0,real::snap_email_eu,time_respecting,0.024340139442231,0.5499875498007968,0.9207161125319692,0.0537084398976982,0.3707285627311724,-0.8670076726342709,-0.4962791099030986
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0079739980636855,0.1422446352387943,0.2268178785857238,0.2268178785857238,0.0845732433469295,0.0,0.0845732433469295
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,node_panel_full_history,0.0076122689987552,0.1422446352387943,0.1397624039133473,0.1397624039133473,-0.002482231325447004,0.0,-0.002482231325447004
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,recent_history_k20,0.0033991893013309,0.1422446352387943,0.2300469483568075,0.0046948356807511,0.0878023131180132,-0.2253521126760564,-0.1375497995580432
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,time_agnostic_t,0.0039417828987265,0.1422446352387943,0.1376518218623481,0.0053981106612685,-0.004592813376446209,-0.1322537112010796,-0.1368465245775258
controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.15__r0,real::snap_mathoverflow,time_respecting,0.002957667060313,0.1422446352387943,0.2661870503597122,0.0017985611510791,0.12394241512091789,-0.26438848920863306,-0.1404460740877152
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,event_sample_then_full_history,0.0070856340365771,0.37438958220293,0.6666666666666666,0.6666666666666666,0.2922770844637366,0.0,0.2922770844637366
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,node_panel_full_history,0.0063036609109188,0.37438958220293,0.3721518987341772,0.3721518987341772,-0.0022376834687528047,0.0,-0.0022376834687528047
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,recent_history_k20,0.003473662932346,0.37438958220293,0.5267993874425727,0.010719754977029,0.1524098052396427,-0.5160796324655437,-0.363669827225901
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_agnostic_t,0.0039364633536539,0.37438958220293,0.3689189189189189,0.0081081081081081,-0.005470663284011079,-0.36081081081081084,-0.3662814740948219
controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__snap_mathoverflow__bursty__contiguous__rho0.55__r0,real::snap_mathoverflow,time_respecting,0.0028938325194429,0.37438958220293,0.7720588235294118,0.0110294117647058,0.3976692413264818,-0.761029411764706,-0.3633601704382242
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,event_sample_then_full_history,0.0036094877964936,0.149364042626332,0.238095238095238,0.238095238095238,0.08873119546890601,0.0,0.08873119546890601
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,node_panel_full_history,0.0046407700240632,0.149364042626332,0.2592592592592592,0.2592592592592592,0.1098952166329272,0.0,0.1098952166329272
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,recent_history_k20,0.0402200068752148,0.149364042626332,0.2094017094017094,0.0299145299145299,0.06003766677537742,-0.17948717948717952,-0.1194495127118021
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,time_agnostic_t,0.124785149535923,0.149364042626332,0.1336088154269972,0.0041322314049586,-0.01575522719933478,-0.1294765840220386,-0.14523181122137338
controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.15__r0,real::sp_highschool2013,time_respecting,0.0529391543485733,0.149364042626332,0.275974025974026,0.0162337662337662,0.126609983347694,-0.25974025974025977,-0.13313027639256578
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,event_sample_then_full_history,0.0027500859401856,0.5433138535579237,0.9375,0.9375,0.3941861464420763,0.0,0.3941861464420763
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,node_panel_full_history,0.0073908559642488,0.5433138535579237,0.4651162790697674,0.4651162790697674,-0.07819757448815634,0.0,-0.07819757448815634
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,recent_history_k20,0.0553454795462358,0.5433138535579237,0.8167701863354038,0.062111801242236,0.27345633277748005,-0.7546583850931677,-0.4812020523156877
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_agnostic_t,0.127363355104847,0.5433138535579237,0.5276653171390013,0.020242914979757,-0.015648536418922387,-0.5074224021592444,-0.5230709385781667
controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_highschool2013__bursty__contiguous__rho0.55__r0,real::sp_highschool2013,time_respecting,0.057408044001375,0.5433138535579237,0.7395209580838323,0.0329341317365269,0.19620710452590862,-0.7065868263473054,-0.5103797218213968
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,event_sample_then_full_history,0.0658472344161545,0.1501316944688323,0.1333333333333333,0.1333333333333333,-0.016798361135498985,0.0,-0.016798361135498985
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,node_panel_full_history,0.0430201931518876,0.1501316944688323,0.1020408163265306,0.1020408163265306,-0.04809087814230169,0.0,-0.04809087814230169
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,recent_history_k20,0.1545215100965759,0.1501316944688323,0.1931818181818181,0.034090909090909,0.043050123712985805,-0.1590909090909091,-0.11604078537792328
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,time_agnostic_t,0.5013169446883231,0.1501316944688323,0.1558669001751313,0.0297723292469352,0.0057352057062990125,-0.1260945709281961,-0.12035936522189708
controlled__sp_hospital__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.15__r0,real::sp_hospital,time_respecting,0.1747146619841966,0.1501316944688323,0.1909547738693467,0.0050251256281407,0.04082307940051441,-0.185929648241206,-0.1451065688406916
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,event_sample_then_full_history,0.0588235294117647,0.5478489903424056,0.6417910447761194,0.6417910447761194,0.09394205443371373,0.0,0.09394205443371373
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,node_panel_full_history,0.0359964881474978,0.5478489903424056,0.5365853658536586,0.5365853658536586,-0.01126362448874707,0.0,-0.01126362448874707
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,recent_history_k20,0.2071992976294995,0.5478489903424056,0.7033898305084746,0.0805084745762711,0.15554084016606895,-0.6228813559322035,-0.46734051576613456
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,time_agnostic_t,0.5004389815627743,0.5478489903424056,0.5473684210526316,0.0824561403508772,-0.00048056928977402436,-0.4649122807017544,-0.4653928499915284
controlled__sp_hospital__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_hospital__bursty__contiguous__rho0.55__r0,real::sp_hospital,time_respecting,0.1633011413520632,0.5478489903424056,0.6344086021505376,0.0913978494623656,0.08655961180813199,-0.543010752688172,-0.45645114088004
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0724043715846994,0.1056466302367941,0.1698113207547169,0.1698113207547169,0.06416469051792278,0.0,0.06416469051792278
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|node_panel_full_history|ss0|b2500,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,node_panel_full_history,0.0837887067395264,0.1056466302367941,0.092391304347826,0.092391304347826,-0.013255325888968106,0.0,-0.013255325888968106
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|recent_history_k20|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,recent_history_k20,0.1270491803278688,0.1056466302367941,0.1899641577060931,0.025089605734767,0.08431752746929899,-0.16487455197132608,-0.0805570245020271
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,time_agnostic_t,0.296448087431694,0.1056466302367941,0.1213517665130568,0.0076804915514592,0.0157051362762627,-0.11367127496159761,-0.09796613868533491
controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0|time_respecting|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.15__r0,real::sp_hypertext2009,time_respecting,0.1215846994535519,0.1056466302367941,0.1797752808988764,0.0074906367041198,0.0741286506620823,-0.1722846441947566,-0.0981559935326743
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,event_sample_then_full_history,0.0664845173041894,0.2654826958105646,0.4794520547945205,0.4794520547945205,0.21396935898395592,0.0,0.21396935898395592
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|node_panel_full_history|ss0|b2500,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,node_panel_full_history,0.2030965391621129,0.2654826958105646,0.210762331838565,0.210762331838565,-0.054720363971999614,0.0,-0.054720363971999614
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|recent_history_k20|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,recent_history_k20,0.1393442622950819,0.2654826958105646,0.4640522875816993,0.0457516339869281,0.1985695917711347,-0.4183006535947712,-0.2197310618236365
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_agnostic_t|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_agnostic_t,0.302367941712204,0.2654826958105646,0.2590361445783132,0.0225903614457831,-0.006446551232251407,-0.2364457831325301,-0.2428923343647815
controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0|time_respecting|ws0|b800,controlled__sp_hypertext2009__bursty__contiguous__rho0.55__r0,real::sp_hypertext2009,time_respecting,0.1247723132969034,0.2654826958105646,0.4160583941605839,0.0182481751824817,0.15057569835001927,-0.3978102189781022,-0.2472345206280829
controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0|event_sample_then_full_history|ss0|b9600,controlled__sp_primaryschool__bursty__contiguous__rho0.15__r0,real::sp_primaryschool,event_sample_then_full_history,0.0080557893471203,0.1500541060478538,0.208955223880597,0.208955223880597,0.05890111783274321,0.0,0.05890111783274321
